iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,features_count,balanced,accuracy,precision,recall,F1,AUC
4,target_population,2,184,152,0,152,LOOCV,336,rf_factory,desc+name,700,False,0.8601190476190477,0.9565217391304348,0.7236842105263158,0.8239700374531835,0.910737271167048
4,target_population,2,184,152,0,152,LOOCV,336,ada_factory,desc+user,700,False,0.8184523809523809,0.9333333333333332,0.6447368421052632,0.7626459143968871,0.9062142448512588
4,target_population,2,152,152,0,152,LOOCV,304,svm_factory,name_only,200,True,0.8486842105263158,0.9274193548387096,0.756578947368421,0.8333333333333334,0.9050380886426592
4,target_population,2,152,152,0,152,LOOCV,304,svm_factory,name+user,400,True,0.8486842105263158,0.9416666666666668,0.743421052631579,0.8308823529411765,0.8948883310249309
4,target_population,2,152,152,0,152,LOOCV,304,rf_factory,desc+name,700,True,0.8289473684210527,0.9098360655737704,0.7302631578947368,0.8102189781021898,0.8932435941828255
4,target_population,2,184,152,0,152,LOOCV,336,rf_factory,desc_only,500,False,0.8422619047619048,0.9541284403669724,0.6842105263157895,0.7969348659003831,0.8925200228832951
4,target_population,2,184,152,0,152,LOOCV,336,rf_factory,desc+user,700,False,0.8422619047619048,0.9626168224299064,0.6776315789473685,0.7953667953667953,0.8914473684210525
4,target_population,2,184,152,0,152,KFold,5,rf_factory,all_text,500,False,0.8541666666666666,0.963963963963964,0.7039473684210527,0.8136882129277566,0.8907143878718535
4,target_population,2,184,152,0,152,KFold,5,ada_factory,desc+user,700,False,0.8392857142857143,0.9454545454545454,0.6842105263157895,0.7938931297709924,0.8901244279176201
4,target_population,2,184,152,0,152,LOOCV,336,rf_factory,all_text,500,False,0.8630952380952381,0.956896551724138,0.7302631578947368,0.8283582089552238,0.8896059782608696
4,target_population,2,184,152,0,152,LOOCV,336,ada_factory,desc+name,700,False,0.8095238095238095,0.9,0.6513157894736842,0.7557251908396947,0.8894808352402745
4,target_population,2,152,152,0,152,LOOCV,304,ada_factory,desc+name,700,True,0.805921052631579,0.872,0.7171052631578947,0.7870036101083032,0.8881146121883656
4,target_population,2,184,152,0,152,LOOCV,336,svm_factory,all_text,500,False,0.8363095238095238,0.9008264462809916,0.7171052631578947,0.7985347985347986,0.8848326659038901
4,target_population,2,184,152,0,152,LOOCV,336,xgb_factory,desc+name,700,False,0.8273809523809523,0.8309859154929577,0.7763157894736842,0.8027210884353742,0.8846538901601831
4,target_population,2,184,152,0,152,KFold,5,rf_factory,name+user,400,False,0.8630952380952381,0.9491525423728814,0.7368421052631579,0.8296296296296296,0.8845823798627002
4,target_population,2,184,152,0,152,LOOCV,336,svm_factory,name+user,400,False,0.8690476190476191,0.9576271186440678,0.743421052631579,0.837037037037037,0.8843857265446224
4,target_population,2,184,152,0,152,LOOCV,336,svm_factory,desc+name,700,False,0.8511904761904762,0.925,0.7302631578947368,0.8161764705882353,0.8840996853546911
4,target_population,2,152,152,0,152,LOOCV,304,ada_factory,desc+user,700,True,0.8223684210526315,0.9298245614035088,0.6973684210526315,0.7969924812030075,0.884046052631579
4,target_population,2,184,152,0,152,KFold,5,rf_factory,desc+name,700,False,0.8303571428571429,0.9130434782608696,0.6907894736842105,0.7865168539325843,0.883920909610984
4,target_population,2,152,152,0,152,KFold,5,ada_factory,desc+user,700,True,0.8256578947368421,0.902439024390244,0.7302631578947368,0.8072727272727273,0.8827908587257618
