Name,Wikipedia_Link,wikidata_qid,wikidata_url
Mohammad Va'ez Abaee-Khorasani,https://en.wikipedia.org/wiki/Mohammad_Va%27ez_Abaee-Khorasani,,
Abbas Ali Akhtari,https://en.wikipedia.org/wiki/Abbas_Ali_Akhtari,Q5701112,https://www.wikidata.org/wiki/Q5701112
Abdol Javad Alamolhoda,https://en.wikipedia.org/wiki/Abdol_Javad_Alamolhoda,Q109550402,https://www.wikidata.org/wiki/Q109550402
Seyed Abolfazl Mousavi Tabrizi,https://en.wikipedia.org/wiki/Seyed_Abolfazl_Mousavi_Tabrizi,Q31067274,https://www.wikidata.org/wiki/Q31067274
Mohammad-Hassan Aboutorabi Fard,https://en.wikipedia.org/wiki/Mohammad-Hassan_Aboutorabi_Fard,Q4500245,https://www.wikidata.org/wiki/Q4500245
Ahmad Mohseni Garakani,https://en.wikipedia.org/wiki/Ahmad_Mohseni_Garakani,Q5705780,https://www.wikidata.org/wiki/Q5705780
Ahmad Mojtahedi Tehrani,https://en.wikipedia.org/wiki/Ahmad_Mojtahedi_Tehrani,Q5952586,https://www.wikidata.org/wiki/Q5952586
Al-Hurr al-Amili,https://en.wikipedia.org/wiki/Al-Hurr_al-Amili,Q3777119,https://www.wikidata.org/wiki/Q3777119
Amina Bint al-Majlisi,https://en.wikipedia.org/wiki/Amina_Bint_al-Majlisi,Q5948584,https://www.wikidata.org/wiki/Q5948584
Mohammad Ali Ale-Hashem,https://en.wikipedia.org/wiki/Mohammad_Ali_Ale-Hashem,Q31069614,https://www.wikidata.org/wiki/Q31069614
Abdul Hosein Amini,https://en.wikipedia.org/wiki/Abdul_Hosein_Amini,Q402108,https://www.wikidata.org/wiki/Q402108
Ebrahim Amini,https://en.wikipedia.org/wiki/Ebrahim_Amini,Q3180917,https://www.wikidata.org/wiki/Q3180917
Hashim Larijani,https://en.wikipedia.org/wiki/Hashim_Larijani,Q5678915,https://www.wikidata.org/wiki/Q5678915
Murtadha Ansari,https://en.wikipedia.org/wiki/Murtadha_Ansari,Q730317,https://www.wikidata.org/wiki/Q730317
Mohsen Araki,https://en.wikipedia.org/wiki/Mohsen_Araki,Q851196,https://www.wikidata.org/wiki/Q851196
Rahim Arbab,https://en.wikipedia.org/wiki/Rahim_Arbab,Q7283402,https://www.wikidata.org/wiki/Q7283402
Mohammad-Bagher Bagheri,https://en.wikipedia.org/wiki/Mohammad-Bagher_Bagheri,Q18511942,https://www.wikidata.org/wiki/Q18511942
Ahmad Beheshti,https://en.wikipedia.org/wiki/Ahmad_Beheshti,Q5849207,https://www.wikidata.org/wiki/Q5849207
