Name,Wikipedia_Link
Ali Akbar Velayati,https://en.wikipedia.org/wiki/Ali_Akbar_Velayati
Ahmad Nahavandi,https://en.wikipedia.org/wiki/Ahmad_Nahavandi
Abu Hanifa Dinawari,https://en.wikipedia.org/wiki/Abu_Hanifa_Dinawari
Ghiyath al-Din Naqqash,https://en.wikipedia.org/wiki/Ghiyath_al-Din_Naqqash
Al-Khwarizmi,https://en.wikipedia.org/wiki/Al-Khwarizmi
Hamdallah Mustawfi,https://en.wikipedia.org/wiki/Hamdallah_Mustawfi
List of medieval and pre-modern Iranian doctors,https://en.wikipedia.org/wiki/List_of_medieval_and_pre-modern_Iranian_doctors
Avicenna,https://en.wikipedia.org/wiki/Avicenna
Jamshid al-Kashi,https://en.wikipedia.org/wiki/Jamshid_al-Kashi
Omar Khayyam,https://en.wikipedia.org/wiki/Omar_Khayyam
Mahbanoo Tata,https://en.wikipedia.org/wiki/Mahbanoo_Tata
Shabnam Akhtari,https://en.wikipedia.org/wiki/Shabnam_Akhtari
Soheyla Feyzbakhsh,https://en.wikipedia.org/wiki/Soheyla_Feyzbakhsh
Asma Hassannezhad,https://en.wikipedia.org/wiki/Asma_Hassannezhad
Sona Hosseini,https://en.wikipedia.org/wiki/Sona_Hosseini
Delaram Kahrobaei,https://en.wikipedia.org/wiki/Delaram_Kahrobaei
Morvarid Karimi,https://en.wikipedia.org/wiki/Morvarid_Karimi
Farideh Moradkhani,https://en.wikipedia.org/wiki/Farideh_Moradkhani
Ariane Tabatabai,https://en.wikipedia.org/wiki/Ariane_Tabatabai
Halleh Ghorashi,https://en.wikipedia.org/wiki/Halleh_Ghorashi
Category talk:Iranian women archaeologists,https://en.wikipedia.org/wiki/Category_talk%3AIranian_women_archaeologists
Zahra Kamalkhani,https://en.wikipedia.org/wiki/Zahra_Kamalkhani
Ziba Mir-Hosseini,https://en.wikipedia.org/wiki/Ziba_Mir-Hosseini
Ghodsi Mohammadi Ziarani,https://en.wikipedia.org/wiki/Ghodsi_Mohammadi_Ziarani
Doreen Granpeesheh,https://en.wikipedia.org/wiki/Doreen_Granpeesheh
Fatemeh Haghighatjoo,https://en.wikipedia.org/wiki/Fatemeh_Haghighatjoo
Sakineh (Simin) M. Redjali,https://en.wikipedia.org/wiki/Sakineh_%28Simin%29_M._Redjali
Bahare Arvin,https://en.wikipedia.org/wiki/Bahare_Arvin
Roksana Bahramitash,https://en.wikipedia.org/wiki/Roksana_Bahramitash
Chahla Chafiq,https://en.wikipedia.org/wiki/Chahla_Chafiq
Leili Echghi,https://en.wikipedia.org/wiki/Leili_Echghi
