Name,Wikipedia_Link
Pari Abasalti,https://en.wikipedia.org/wiki/Pari_Abasalti
"Haleh Afshar, Baroness Afshar",https://en.wikipedia.org/wiki/Haleh_Afshar%2C_Baroness_Afshar
Mastoureh Afshar,https://en.wikipedia.org/wiki/Mastoureh_Afshar
Liana Aghajanian,https://en.wikipedia.org/wiki/Liana_Aghajanian
Shiva Nazar Ahari,https://en.wikipedia.org/wiki/Shiva_Nazar_Ahari
Masih Alinejad,https://en.wikipedia.org/wiki/Masih_Alinejad
Maryam Amid,https://en.wikipedia.org/wiki/Maryam_Amid
Asieh Amini,https://en.wikipedia.org/wiki/Asieh_Amini
Nazenin Ansari,https://en.wikipedia.org/wiki/Nazenin_Ansari
Mina Assadi,https://en.wikipedia.org/wiki/Mina_Assadi
Shahnaz Azad,https://en.wikipedia.org/wiki/Shahnaz_Azad
Saba Azarpeik,https://en.wikipedia.org/wiki/Saba_Azarpeik
Sediqeh Dowlatabadi,https://en.wikipedia.org/wiki/Sediqeh_Dowlatabadi
Mohtaram Eskandari,https://en.wikipedia.org/wiki/Mohtaram_Eskandari
Lily Farhadpour,https://en.wikipedia.org/wiki/Lily_Farhadpour
Nazila Fathi,https://en.wikipedia.org/wiki/Nazila_Fathi
Mahtab Gholizadeh,https://en.wikipedia.org/wiki/Mahtab_Gholizadeh
Fariba Hachtroudi,https://en.wikipedia.org/wiki/Fariba_Hachtroudi
Roya Hakakian,https://en.wikipedia.org/wiki/Roya_Hakakian
Niloofar Hamedi,https://en.wikipedia.org/wiki/Niloofar_Hamedi
Zahra Kazemi,https://en.wikipedia.org/wiki/Zahra_Kazemi
Diala Makki,https://en.wikipedia.org/wiki/Diala_Makki
Nazila Maroufian,https://en.wikipedia.org/wiki/Nazila_Maroufian
Yalda Moaiery,https://en.wikipedia.org/wiki/Yalda_Moaiery
Elaheh Mohammadi,https://en.wikipedia.org/wiki/Elaheh_Mohammadi
Elnaz Mohammadi,https://en.wikipedia.org/wiki/Elnaz_Mohammadi
Ramita Navai,https://en.wikipedia.org/wiki/Ramita_Navai
FakhrAfagh Parsa,https://en.wikipedia.org/wiki/FakhrAfagh_Parsa
Parisa Pourtaherian,https://en.wikipedia.org/wiki/Parisa_Pourtaherian
Sepideh Rashnu,https://en.wikipedia.org/wiki/Sepideh_Rashnu
Marzieh Rasouli,https://en.wikipedia.org/wiki/Marzieh_Rasouli
Maryam Salimi,https://en.wikipedia.org/wiki/Maryam_Salimi
Hengameh Shahidi,https://en.wikipedia.org/wiki/Hengameh_Shahidi
Azade Shahmiri,https://en.wikipedia.org/wiki/Azade_Shahmiri
Negin Shiraghaei,https://en.wikipedia.org/wiki/Negin_Shiraghaei
Zandokht Shirazi,https://en.wikipedia.org/wiki/Zandokht_Shirazi
Nasim Soltanbeygi,https://en.wikipedia.org/wiki/Nasim_Soltanbeygi
Azam Taleghani,https://en.wikipedia.org/wiki/Azam_Taleghani
Meline Toumani,https://en.wikipedia.org/wiki/Meline_Toumani
Lobat Vala,https://en.wikipedia.org/wiki/Lobat_Vala
Mahla Zamani,https://en.wikipedia.org/wiki/Mahla_Zamani
