Name,Wikipedia_Link
Azar Andami,https://en.wikipedia.org/wiki/Azar_Andami
Homa Darabi,https://en.wikipedia.org/wiki/Homa_Darabi
Masoumeh Ebtekar,https://en.wikipedia.org/wiki/Masoumeh_Ebtekar
Morvarid Karimi,https://en.wikipedia.org/wiki/Morvarid_Karimi
Minoo Mohraz,https://en.wikipedia.org/wiki/Minoo_Mohraz
Farrokhroo Parsa,https://en.wikipedia.org/wiki/Farrokhroo_Parsa
Sakineh Peri,https://en.wikipedia.org/wiki/Sakineh_Peri
Homa Shaibany,https://en.wikipedia.org/wiki/Homa_Shaibany
Farzaneh Sharifi,https://en.wikipedia.org/wiki/Farzaneh_Sharifi
Badri Teymourtash,https://en.wikipedia.org/wiki/Badri_Teymourtash
Parvaneh Vossough,https://en.wikipedia.org/wiki/Parvaneh_Vossough
Neda Alijani,https://en.wikipedia.org/wiki/Neda_Alijani
Maryam Lustberg,https://en.wikipedia.org/wiki/Maryam_Lustberg
Roxana Mehran,https://en.wikipedia.org/wiki/Roxana_Mehran
Masoumeh Pashaei Bahram,https://en.wikipedia.org/wiki/Masoumeh_Pashaei_Bahram
Akram Pedramnia,https://en.wikipedia.org/wiki/Akram_Pedramnia
Aida Rostami,https://en.wikipedia.org/wiki/Aida_Rostami
Saba Valadkhan,https://en.wikipedia.org/wiki/Saba_Valadkhan
