Name,Wikipedia_Link
Alireza Jafarzadeh,https://en.wikipedia.org/wiki/Alireza_Jafarzadeh
Mohammadreza Jalaeipour,https://en.wikipedia.org/wiki/Mohammadreza_Jalaeipour
Taraneh Javanbakht,https://en.wikipedia.org/wiki/Taraneh_Javanbakht
Ali Karimi,https://en.wikipedia.org/wiki/Ali_Karimi
Fatemeh Karroubi,https://en.wikipedia.org/wiki/Fatemeh_Karroubi
Media Kashigar,https://en.wikipedia.org/wiki/Media_Kashigar
Mirza Reza Kermani,https://en.wikipedia.org/wiki/Mirza_Reza_Kermani
Ahmad Khaleghi Damghani,https://en.wikipedia.org/wiki/Ahmad_Khaleghi_Damghani
Hossein Khezri,https://en.wikipedia.org/wiki/Hossein_Khezri
Ako Kurdnasab,https://en.wikipedia.org/wiki/Ako_Kurdnasab
Habibollah Latifi,https://en.wikipedia.org/wiki/Habibollah_Latifi
Shiva Mahbobi,https://en.wikipedia.org/wiki/Shiva_Mahbobi
Sam Mahmoudi,https://en.wikipedia.org/wiki/Sam_Mahmoudi
Azar Majedi,https://en.wikipedia.org/wiki/Azar_Majedi
Hassan Makaremi,https://en.wikipedia.org/wiki/Hassan_Makaremi
Lily Mazahery,https://en.wikipedia.org/wiki/Lily_Mazahery
Mohammad Saleh Meftah,https://en.wikipedia.org/wiki/Mohammad_Saleh_Meftah
Sherko Moarefi,https://en.wikipedia.org/wiki/Sherko_Moarefi
Elham Modaressi,https://en.wikipedia.org/wiki/Elham_Modaressi
Mahnaz Mohammadi,https://en.wikipedia.org/wiki/Mahnaz_Mohammadi
Abdollah Momeni,https://en.wikipedia.org/wiki/Abdollah_Momeni
Mohammad Mosaed,https://en.wikipedia.org/wiki/Mohammad_Mosaed
Atefeh Nabavi,https://en.wikipedia.org/wiki/Atefeh_Nabavi
Sayed Ziaoddin Nabavi,https://en.wikipedia.org/wiki/Sayed_Ziaoddin_Nabavi
Shahin Najafi,https://en.wikipedia.org/wiki/Shahin_Najafi
Diana Nammi,https://en.wikipedia.org/wiki/Diana_Nammi
Hasan Nazih,https://en.wikipedia.org/wiki/Hasan_Nazih
Anwar Hossein-Panahi,https://en.wikipedia.org/wiki/Anwar_Hossein-Panahi
Ardeshir Pashang,https://en.wikipedia.org/wiki/Ardeshir_Pashang
Sepideh Qolian,https://en.wikipedia.org/wiki/Sepideh_Qolian
Arash Rahmanipour,https://en.wikipedia.org/wiki/Arash_Rahmanipour
Mehdi Rajabian,https://en.wikipedia.org/wiki/Mehdi_Rajabian
Massoud Rajavi,https://en.wikipedia.org/wiki/Massoud_Rajavi
Abdulwahid Rigi,https://en.wikipedia.org/wiki/Abdulwahid_Rigi
Khosro Roozbeh,https://en.wikipedia.org/wiki/Khosro_Roozbeh
Hashem Sabbaghian,https://en.wikipedia.org/wiki/Hashem_Sabbaghian
Arash Sadeghi,https://en.wikipedia.org/wiki/Arash_Sadeghi
Hamid Sadr,https://en.wikipedia.org/wiki/Hamid_Sadr
Darya Safai,https://en.wikipedia.org/wiki/Darya_Safai
Execution of Ali Saremi,https://en.wikipedia.org/wiki/Execution_of_Ali_Saremi
Hila Sedighi,https://en.wikipedia.org/wiki/Hila_Sedighi
Azadeh Shafiq,https://en.wikipedia.org/wiki/Azadeh_Shafiq
Hengameh Shahidi,https://en.wikipedia.org/wiki/Hengameh_Shahidi
Ali Shakeri,https://en.wikipedia.org/wiki/Ali_Shakeri
Mohammad-Hassan Shamshiri,https://en.wikipedia.org/wiki/Mohammad-Hassan_Shamshiri
Hossein Shanbehzadeh,https://en.wikipedia.org/wiki/Hossein_Shanbehzadeh
Abolfazl Soroush,https://en.wikipedia.org/wiki/Abolfazl_Soroush
Bahram Soroush,https://en.wikipedia.org/wiki/Bahram_Soroush
Suleiman Moini,https://en.wikipedia.org/wiki/Suleiman_Moini
Majid Tavakoli,https://en.wikipedia.org/wiki/Majid_Tavakoli
Mojtaba Vahedi,https://en.wikipedia.org/wiki/Mojtaba_Vahedi
Farhad Vakili,https://en.wikipedia.org/wiki/Farhad_Vakili
Afshin Sheikholeslami Vatani,https://en.wikipedia.org/wiki/Afshin_Sheikholeslami_Vatani
Yahya Nouri,https://en.wikipedia.org/wiki/Yahya_Nouri
Kourosh Zaim,https://en.wikipedia.org/wiki/Kourosh_Zaim
Saeed Zeinali,https://en.wikipedia.org/wiki/Saeed_Zeinali
Hassan Zia-Zarifi,https://en.wikipedia.org/wiki/Hassan_Zia-Zarifi
Sadegh Zibakalam,https://en.wikipedia.org/wiki/Sadegh_Zibakalam
Saeid Zibakalam,https://en.wikipedia.org/wiki/Saeid_Zibakalam
Najm al-Saltaneh,https://en.wikipedia.org/wiki/Najm_al-Saltaneh
Enissa Amani,https://en.wikipedia.org/wiki/Enissa_Amani
Sadeq Amani,https://en.wikipedia.org/wiki/Sadeq_Amani
Parvin Ardalan,https://en.wikipedia.org/wiki/Parvin_Ardalan
Pouya Bakhtiari,https://en.wikipedia.org/wiki/Pouya_Bakhtiari
Amir Abbas Fakhravar,https://en.wikipedia.org/wiki/Amir_Abbas_Fakhravar
Neda Hassani,https://en.wikipedia.org/wiki/Neda_Hassani
Reza Khandan,https://en.wikipedia.org/wiki/Reza_Khandan
Nazila Maroufian,https://en.wikipedia.org/wiki/Nazila_Maroufian
Sharon Nazarian,https://en.wikipedia.org/wiki/Sharon_Nazarian
Raheleh Rahemipour,https://en.wikipedia.org/wiki/Raheleh_Rahemipour
Heydar Raqabi,https://en.wikipedia.org/wiki/Heydar_Raqabi
Farvartish Rezvaniyeh,https://en.wikipedia.org/wiki/Farvartish_Rezvaniyeh
Ezzatollah Sahabi,https://en.wikipedia.org/wiki/Ezzatollah_Sahabi
Haleh Sahabi,https://en.wikipedia.org/wiki/Haleh_Sahabi
Kianush Sanjari,https://en.wikipedia.org/wiki/Kianush_Sanjari
Kourosh Sehati,https://en.wikipedia.org/wiki/Kourosh_Sehati
Juliana Taimoorazy,https://en.wikipedia.org/wiki/Juliana_Taimoorazy
Ruhollah Zam,https://en.wikipedia.org/wiki/Ruhollah_Zam
Hossein Kazemeyni Boroujerdi,https://en.wikipedia.org/wiki/Hossein_Kazemeyni_Boroujerdi
Mehdi Khazali,https://en.wikipedia.org/wiki/Mehdi_Khazali
Taqi Yazdi,https://en.wikipedia.org/wiki/Taqi_Yazdi
Ali Akbar al-Modarresi,https://en.wikipedia.org/wiki/Ali_Akbar_al-Modarresi
Fatemeh Sepehri,https://en.wikipedia.org/wiki/Fatemeh_Sepehri
Nazanin Afshin-Jam,https://en.wikipedia.org/wiki/Nazanin_Afshin-Jam
Parastoo Ahmadi,https://en.wikipedia.org/wiki/Parastoo_Ahmadi
Masih Alinejad,https://en.wikipedia.org/wiki/Masih_Alinejad
Asieh Amini,https://en.wikipedia.org/wiki/Asieh_Amini
Gelareh Bagherzadeh,https://en.wikipedia.org/wiki/Gelareh_Bagherzadeh
Farahnaz Bahrami,https://en.wikipedia.org/wiki/Farahnaz_Bahrami
Niloufar Bayani,https://en.wikipedia.org/wiki/Niloufar_Bayani
Atena Daemi,https://en.wikipedia.org/wiki/Atena_Daemi
Ana Diamond,https://en.wikipedia.org/wiki/Ana_Diamond
Mehrangiz Dowlatshahi,https://en.wikipedia.org/wiki/Mehrangiz_Dowlatshahi
Shirin Ebadi,https://en.wikipedia.org/wiki/Shirin_Ebadi
Gohar Eshghi,https://en.wikipedia.org/wiki/Gohar_Eshghi
Zahra Eshraghi,https://en.wikipedia.org/wiki/Zahra_Eshraghi
Atena Farghadani,https://en.wikipedia.org/wiki/Atena_Farghadani
Maryam Farman Farmaian,https://en.wikipedia.org/wiki/Maryam_Farman_Farmaian
Kiana Firouz,https://en.wikipedia.org/wiki/Kiana_Firouz
Parvaneh Forouhar,https://en.wikipedia.org/wiki/Parvaneh_Forouhar
Ghoncheh Ghavami,https://en.wikipedia.org/wiki/Ghoncheh_Ghavami
Bahareh Hedayat,https://en.wikipedia.org/wiki/Bahareh_Hedayat
Shamsi Hekmat,https://en.wikipedia.org/wiki/Shamsi_Hekmat
Iranian Complainant Mothers,https://en.wikipedia.org/wiki/Iranian_Complainant_Mothers
Faezeh Jalali,https://en.wikipedia.org/wiki/Faezeh_Jalali
Azam Jangravi,https://en.wikipedia.org/wiki/Azam_Jangravi
Sheema Kalbasi,https://en.wikipedia.org/wiki/Sheema_Kalbasi
Shokufeh Kavani,https://en.wikipedia.org/wiki/Shokufeh_Kavani
Simin Keramati,https://en.wikipedia.org/wiki/Simin_Keramati
Mandana Khazraei,https://en.wikipedia.org/wiki/Mandana_Khazraei
Yassamine Mather,https://en.wikipedia.org/wiki/Yassamine_Mather
Parvaneh Milani,https://en.wikipedia.org/wiki/Parvaneh_Milani
Narges Mohammadi,https://en.wikipedia.org/wiki/Narges_Mohammadi
Effat Moridi,https://en.wikipedia.org/wiki/Effat_Moridi
Neda Moridpour,https://en.wikipedia.org/wiki/Neda_Moridpour
Mothers of Khavaran,https://en.wikipedia.org/wiki/Mothers_of_Khavaran
Negar Mottahedeh,https://en.wikipedia.org/wiki/Negar_Mottahedeh
Mourning Mothers,https://en.wikipedia.org/wiki/Mourning_Mothers
Vida Movahed,https://en.wikipedia.org/wiki/Vida_Movahed
Mehrnoush Najafi Ragheb,https://en.wikipedia.org/wiki/Mehrnoush_Najafi_Ragheb
Farrokhroo Parsa,https://en.wikipedia.org/wiki/Farrokhroo_Parsa
Rayehe Mozafarian,https://en.wikipedia.org/wiki/Rayehe_Mozafarian
Ronak Safazadeh,https://en.wikipedia.org/wiki/Ronak_Safazadeh
Salome MC,https://en.wikipedia.org/wiki/Salome_MC
Soraya Serajeddini,https://en.wikipedia.org/wiki/Soraya_Serajeddini
Maryam Shafipour,https://en.wikipedia.org/wiki/Maryam_Shafipour
Shaparak Shajarizadeh,https://en.wikipedia.org/wiki/Shaparak_Shajarizadeh
Somayeh Tohidlou,https://en.wikipedia.org/wiki/Somayeh_Tohidlou
Lobat Vala,https://en.wikipedia.org/wiki/Lobat_Vala
Elham Youssefian,https://en.wikipedia.org/wiki/Elham_Youssefian
Ahmad Jannati,https://en.wikipedia.org/wiki/Ahmad_Jannati
Hossein Ravazadeh,https://en.wikipedia.org/wiki/Hossein_Ravazadeh
Abbas Tabrizian,https://en.wikipedia.org/wiki/Abbas_Tabrizian
Bahar Davary,https://en.wikipedia.org/wiki/Bahar_Davary
Hassan Abbasi,https://en.wikipedia.org/wiki/Hassan_Abbasi
Hassan Rahimpour Azghadi,https://en.wikipedia.org/wiki/Hassan_Rahimpour_Azghadi
Marzieh Hashemi,https://en.wikipedia.org/wiki/Marzieh_Hashemi
Nasser Pourpirar,https://en.wikipedia.org/wiki/Nasser_Pourpirar
Ali-Akbar Raefipour,https://en.wikipedia.org/wiki/Ali-Akbar_Raefipour
Nader Talebzadeh,https://en.wikipedia.org/wiki/Nader_Talebzadeh
Noureddin Alamouti,https://en.wikipedia.org/wiki/Noureddin_Alamouti
Ahmad Sayyed Javadi,https://en.wikipedia.org/wiki/Ahmad_Sayyed_Javadi
Abbas Palizdar,https://en.wikipedia.org/wiki/Abbas_Palizdar
Yashar Soltani,https://en.wikipedia.org/wiki/Yashar_Soltani
Ahmad Tavakkoli,https://en.wikipedia.org/wiki/Ahmad_Tavakkoli
Mina Ahadi,https://en.wikipedia.org/wiki/Mina_Ahadi
Mahmood Amiry-Moghaddam,https://en.wikipedia.org/wiki/Mahmood_Amiry-Moghaddam
Shadi Sadr,https://en.wikipedia.org/wiki/Shadi_Sadr
Mahnaz Afkhami,https://en.wikipedia.org/wiki/Mahnaz_Afkhami
Shahrbanoo Amani,https://en.wikipedia.org/wiki/Shahrbanoo_Amani
Abbas Amir-Entezam,https://en.wikipedia.org/wiki/Abbas_Amir-Entezam
Vahid Asghari,https://en.wikipedia.org/wiki/Vahid_Asghari
Bibi Khanoom Astarabadi,https://en.wikipedia.org/wiki/Bibi_Khanoom_Astarabadi
Shapour Bakhtiar,https://en.wikipedia.org/wiki/Shapour_Bakhtiar
Jila Baniyaghoob,https://en.wikipedia.org/wiki/Jila_Baniyaghoob
Masoud Bastani,https://en.wikipedia.org/wiki/Masoud_Bastani
Ahmad Batebi,https://en.wikipedia.org/wiki/Ahmad_Batebi
Mehdi Bazargan,https://en.wikipedia.org/wiki/Mehdi_Bazargan
Simin Behbahani,https://en.wikipedia.org/wiki/Simin_Behbahani
Adib Boroumand,https://en.wikipedia.org/wiki/Adib_Boroumand
Ahmad Bourghani,https://en.wikipedia.org/wiki/Ahmad_Bourghani
Iranian protests against compulsory hijab,https://en.wikipedia.org/wiki/Iranian_protests_against_compulsory_hijab
Hamid Dabashi,https://en.wikipedia.org/wiki/Hamid_Dabashi
Mohammad Ali Dadkhah,https://en.wikipedia.org/wiki/Mohammad_Ali_Dadkhah
Amir Khosrow Dalirsani,https://en.wikipedia.org/wiki/Amir_Khosrow_Dalirsani
Arzhang Davoodi,https://en.wikipedia.org/wiki/Arzhang_Davoodi
Hossein Derakhshan,https://en.wikipedia.org/wiki/Hossein_Derakhshan
Hootan Dolati,https://en.wikipedia.org/wiki/Hootan_Dolati
Nargess Eskandari-Grünberg,https://en.wikipedia.org/wiki/Nargess_Eskandari-Gr%C3%BCnberg
Farhad Mehrad,https://en.wikipedia.org/wiki/Farhad_Mehrad
Fereydoun Farrokhzad,https://en.wikipedia.org/wiki/Fereydoun_Farrokhzad
Dariush Forouhar,https://en.wikipedia.org/wiki/Dariush_Forouhar
Akbar Ganji,https://en.wikipedia.org/wiki/Akbar_Ganji
Mahtab Gholizadeh,https://en.wikipedia.org/wiki/Mahtab_Gholizadeh
Fatemeh Haghighatjoo,https://en.wikipedia.org/wiki/Fatemeh_Haghighatjoo
Saeed Hajjarian,https://en.wikipedia.org/wiki/Saeed_Hajjarian
Shahram Homayoun,https://en.wikipedia.org/wiki/Shahram_Homayoun
Ramin Jahanbegloo,https://en.wikipedia.org/wiki/Ramin_Jahanbegloo
Mohsen Kadivar,https://en.wikipedia.org/wiki/Mohsen_Kadivar
Hamid Reza Katouzian,https://en.wikipedia.org/wiki/Hamid_Reza_Katouzian
Hashem Khastar,https://en.wikipedia.org/wiki/Hashem_Khastar
Hadi Khorsandi,https://en.wikipedia.org/wiki/Hadi_Khorsandi
Elaheh Koulaei,https://en.wikipedia.org/wiki/Elaheh_Koulaei
Ali Latifiyan,https://en.wikipedia.org/wiki/Ali_Latifiyan
Abdolali Lotfi,https://en.wikipedia.org/wiki/Abdolali_Lotfi
Mohammad Maleki,https://en.wikipedia.org/wiki/Mohammad_Maleki
Abbas Milani,https://en.wikipedia.org/wiki/Abbas_Milani
Shokooh Mirzadegi,https://en.wikipedia.org/wiki/Shokooh_Mirzadegi
Hassan Modarres,https://en.wikipedia.org/wiki/Hassan_Modarres
Mohammad-Taqi Akbar-Nejad,https://en.wikipedia.org/wiki/Mohammad-Taqi_Akbar-Nejad
Akbar Mohammadi (student),https://en.wikipedia.org/wiki/Akbar_Mohammadi_%28student%29
Mohammad Mokhtari (protester),https://en.wikipedia.org/wiki/Mohammad_Mokhtari_%28protester%29
Hussein-Ali Montazeri,https://en.wikipedia.org/wiki/Hussein-Ali_Montazeri
Mohammad Mosaddegh,https://en.wikipedia.org/wiki/Mohammad_Mosaddegh
Mir-Hossein Mousavi,https://en.wikipedia.org/wiki/Mir-Hossein_Mousavi
Ebrahim Nabavi,https://en.wikipedia.org/wiki/Ebrahim_Nabavi
Saleh Nikbakht,https://en.wikipedia.org/wiki/Saleh_Nikbakht
Kasra Nouri,https://en.wikipedia.org/wiki/Kasra_Nouri
Mohammad Nourizad,https://en.wikipedia.org/wiki/Mohammad_Nourizad
"Reza Pahlavi, Crown Prince of Iran",https://en.wikipedia.org/wiki/Reza_Pahlavi%2C_Crown_Prince_of_Iran
Hossein Rafiee,https://en.wikipedia.org/wiki/Hossein_Rafiee
Keyvan Rafiee,https://en.wikipedia.org/wiki/Keyvan_Rafiee
Sakineh (Simin) M. Redjali,https://en.wikipedia.org/wiki/Sakineh_%28Simin%29_M._Redjali
Roya Heshmati,https://en.wikipedia.org/wiki/Roya_Heshmati
Ahmad Sadri,https://en.wikipedia.org/wiki/Ahmad_Sadri
Morad Saghafi,https://en.wikipedia.org/wiki/Morad_Saghafi
Yousef Saanei,https://en.wikipedia.org/wiki/Yousef_Saanei
Karim Sanjabi,https://en.wikipedia.org/wiki/Karim_Sanjabi
Amir Hossein Heshmat Saran,https://en.wikipedia.org/wiki/Amir_Hossein_Heshmat_Saran
Marjane Satrapi,https://en.wikipedia.org/wiki/Marjane_Satrapi
Mohsen Sazegara,https://en.wikipedia.org/wiki/Mohsen_Sazegara
Manouchehr Shafaei,https://en.wikipedia.org/wiki/Manouchehr_Shafaei
Ali Shariati,https://en.wikipedia.org/wiki/Ali_Shariati
Shahla Sherkat,https://en.wikipedia.org/wiki/Shahla_Sherkat
Ali-Asghar Hekmat,https://en.wikipedia.org/wiki/Ali-Asghar_Hekmat
Abdolfattah Soltani,https://en.wikipedia.org/wiki/Abdolfattah_Soltani
Abdolkarim Soroush,https://en.wikipedia.org/wiki/Abdolkarim_Soroush
Nasrin Sotoudeh,https://en.wikipedia.org/wiki/Nasrin_Sotoudeh
Heshmat Tabarzadi,https://en.wikipedia.org/wiki/Heshmat_Tabarzadi
Mahmoud Taleghani,https://en.wikipedia.org/wiki/Mahmoud_Taleghani
Roya Toloui,https://en.wikipedia.org/wiki/Roya_Toloui
Mehrdad Vahabi,https://en.wikipedia.org/wiki/Mehrdad_Vahabi
Mohammad Amin Valian,https://en.wikipedia.org/wiki/Mohammad_Amin_Valian
Ahmad Zeidabadi,https://en.wikipedia.org/wiki/Ahmad_Zeidabadi
Mahboubeh Abbasgholizadeh,https://en.wikipedia.org/wiki/Mahboubeh_Abbasgholizadeh
Ali Abdi (activist),https://en.wikipedia.org/wiki/Ali_Abdi_%28activist%29
"Haleh Afshar, Baroness Afshar",https://en.wikipedia.org/wiki/Haleh_Afshar%2C_Baroness_Afshar
Shiva Nazar Ahari,https://en.wikipedia.org/wiki/Shiva_Nazar_Ahari
Raheleh Ahmadi,https://en.wikipedia.org/wiki/Raheleh_Ahmadi
Shadi Amin,https://en.wikipedia.org/wiki/Shadi_Amin
Shamseddin Amir-Alai,https://en.wikipedia.org/wiki/Shamseddin_Amir-Alai
Emadeddin Baghi,https://en.wikipedia.org/wiki/Emadeddin_Baghi
Maziar Bahari,https://en.wikipedia.org/wiki/Maziar_Bahari
Pantea Beigi,https://en.wikipedia.org/wiki/Pantea_Beigi
Habib Chaab,https://en.wikipedia.org/wiki/Habib_Chaab
Mohammad Davari,https://en.wikipedia.org/wiki/Mohammad_Davari
Mahdi Falahati,https://en.wikipedia.org/wiki/Mahdi_Falahati
Siamak Ghaderi,https://en.wikipedia.org/wiki/Siamak_Ghaderi
Abdul Rahman Ghassemlou,https://en.wikipedia.org/wiki/Abdul_Rahman_Ghassemlou
Efat Ghazi,https://en.wikipedia.org/wiki/Efat_Ghazi
Kouhyar Goudarzi,https://en.wikipedia.org/wiki/Kouhyar_Goudarzi
Faezeh Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Faezeh_Hashemi_Rafsanjani
Kamran Hedayati,https://en.wikipedia.org/wiki/Kamran_Hedayati
Mansoor Hekmat,https://en.wikipedia.org/wiki/Mansoor_Hekmat
Mohammad Hosseini (broadcaster),https://en.wikipedia.org/wiki/Mohammad_Hosseini_%28broadcaster%29
Behrouz Javid-Tehrani,https://en.wikipedia.org/wiki/Behrouz_Javid-Tehrani
Mehrangiz Kar,https://en.wikipedia.org/wiki/Mehrangiz_Kar
Ali Khamenei,https://en.wikipedia.org/wiki/Ali_Khamenei
Mehraveh Khandan,https://en.wikipedia.org/wiki/Mehraveh_Khandan
Hussein Khomeini,https://en.wikipedia.org/wiki/Hussein_Khomeini
Ruhollah Khomeini,https://en.wikipedia.org/wiki/Ruhollah_Khomeini
Noushin Ahmadi Khorasani,https://en.wikipedia.org/wiki/Noushin_Ahmadi_Khorasani
Jahangir Mahmoudi,https://en.wikipedia.org/wiki/Jahangir_Mahmoudi
Khosrow Mansourian,https://en.wikipedia.org/wiki/Khosrow_Mansourian
Mohammad Masud,https://en.wikipedia.org/wiki/Mohammad_Masud
Karim Mohammedzadeh,https://en.wikipedia.org/wiki/Karim_Mohammedzadeh
Abdulla Mohtadi,https://en.wikipedia.org/wiki/Abdulla_Mohtadi
Mohammad Mostafaei,https://en.wikipedia.org/wiki/Mohammad_Mostafaei
Afshin Naghouni,https://en.wikipedia.org/wiki/Afshin_Naghouni
Maryam Namazie,https://en.wikipedia.org/wiki/Maryam_Namazie
Vahid Sayadi Nasiri,https://en.wikipedia.org/wiki/Vahid_Sayadi_Nasiri
Armin Navabi,https://en.wikipedia.org/wiki/Armin_Navabi
Shirin Neshat,https://en.wikipedia.org/wiki/Shirin_Neshat
Arsham Parsi,https://en.wikipedia.org/wiki/Arsham_Parsi
Siamak Pourzand,https://en.wikipedia.org/wiki/Siamak_Pourzand
Sajjad Sadeghi,https://en.wikipedia.org/wiki/Sajjad_Sadeghi
Mohammad Seifzadeh,https://en.wikipedia.org/wiki/Mohammad_Seifzadeh
Razieh Gholami-Shabani,https://en.wikipedia.org/wiki/Razieh_Gholami-Shabani
Mohammad Kazem Shariatmadari,https://en.wikipedia.org/wiki/Mohammad_Kazem_Shariatmadari
Shahrokh Zamani,https://en.wikipedia.org/wiki/Shahrokh_Zamani
Banafsheh Zand-Bonazzi,https://en.wikipedia.org/wiki/Banafsheh_Zand-Bonazzi
Mohammad Darvish,https://en.wikipedia.org/wiki/Mohammad_Darvish
Iman Ebrahimi,https://en.wikipedia.org/wiki/Iman_Ebrahimi
Masoumeh Ebtekar,https://en.wikipedia.org/wiki/Masoumeh_Ebtekar
Mohammad Fazeli,https://en.wikipedia.org/wiki/Mohammad_Fazeli
Eskandar Firouz,https://en.wikipedia.org/wiki/Eskandar_Firouz
Farshid Hakki,https://en.wikipedia.org/wiki/Farshid_Hakki
Mohammad Ali Inanloo,https://en.wikipedia.org/wiki/Mohammad_Ali_Inanloo
Victoria Jamali,https://en.wikipedia.org/wiki/Victoria_Jamali
Kaveh Madani,https://en.wikipedia.org/wiki/Kaveh_Madani
Mahlagha Mallah,https://en.wikipedia.org/wiki/Mahlagha_Mallah
Women's Society Against Environmental Pollution,https://en.wikipedia.org/wiki/Women%27s_Society_Against_Environmental_Pollution
Ali Yachkaschi,https://en.wikipedia.org/wiki/Ali_Yachkaschi
Mastoureh Afshar,https://en.wikipedia.org/wiki/Mastoureh_Afshar
Taraneh Alidoosti,https://en.wikipedia.org/wiki/Taraneh_Alidoosti
Shahnaz Azad,https://en.wikipedia.org/wiki/Shahnaz_Azad
Talat Basari,https://en.wikipedia.org/wiki/Talat_Basari
Golbarg Bashi,https://en.wikipedia.org/wiki/Golbarg_Bashi
Mariam Behnam,https://en.wikipedia.org/wiki/Mariam_Behnam
Homa Darabi,https://en.wikipedia.org/wiki/Homa_Darabi
Ashraf Dehghani,https://en.wikipedia.org/wiki/Ashraf_Dehghani
Mohtaram Eskandari,https://en.wikipedia.org/wiki/Mohtaram_Eskandari
Shabnam Farshadjoo,https://en.wikipedia.org/wiki/Shabnam_Farshadjoo
Jason Jorjani,https://en.wikipedia.org/wiki/Jason_Jorjani
Sems Kesmai,https://en.wikipedia.org/wiki/Sems_Kesmai
Azadeh Kian,https://en.wikipedia.org/wiki/Azadeh_Kian
Farideh Mashini,https://en.wikipedia.org/wiki/Farideh_Mashini
Valentine Moghadam,https://en.wikipedia.org/wiki/Valentine_Moghadam
Shahindokht Molaverdi,https://en.wikipedia.org/wiki/Shahindokht_Molaverdi
Mina Sadati,https://en.wikipedia.org/wiki/Mina_Sadati
Zahra Saei,https://en.wikipedia.org/wiki/Zahra_Saei
Eliz Sanasarian,https://en.wikipedia.org/wiki/Eliz_Sanasarian
Mardjan Seighali,https://en.wikipedia.org/wiki/Mardjan_Seighali
Zandokht Shirazi,https://en.wikipedia.org/wiki/Zandokht_Shirazi
Tadj al-Saltaneh,https://en.wikipedia.org/wiki/Tadj_al-Saltaneh
Khadijeh Afzal Vaziri,https://en.wikipedia.org/wiki/Khadijeh_Afzal_Vaziri
Yassi Ashki,https://en.wikipedia.org/wiki/Yassi_Ashki
Saba Kord Afshari,https://en.wikipedia.org/wiki/Saba_Kord_Afshari
Khosrow Alikordi,https://en.wikipedia.org/wiki/Khosrow_Alikordi
Nahid Angha,https://en.wikipedia.org/wiki/Nahid_Angha
Elham Malekpoor Arashlu,https://en.wikipedia.org/wiki/Elham_Malekpoor_Arashlu
