Name,Wikipedia_Link,wikidata_qid,wikidata_url
Ibn Abi Sadiq,https://en.wikipedia.org/wiki/Ibn_Abi_Sadiq,Q4116689,https://www.wikidata.org/wiki/Q4116689
Muhammad ibn Yusuf al-Ilaqi,https://en.wikipedia.org/wiki/Muhammad_ibn_Yusuf_al-Ilaqi,Q117991,https://www.wikidata.org/wiki/Q117991
Sharaf al-Zaman al-Marwazi,https://en.wikipedia.org/wiki/Sharaf_al-Zaman_al-Marwazi,Q7489382,https://www.wikidata.org/wiki/Q7489382
Muhammad Zarrindast,https://en.wikipedia.org/wiki/Muhammad_Zarrindast,Q6932807,https://www.wikidata.org/wiki/Q6932807
Ahmad ibn Farrokh,https://en.wikipedia.org/wiki/Ahmad_ibn_Farrokh,Q4695519,https://www.wikidata.org/wiki/Q4695519
Amin al-Din Rashid al-Din Vatvat,https://en.wikipedia.org/wiki/Amin_al-Din_Rashid_al-Din_Vatvat,Q4746330,https://www.wikidata.org/wiki/Q4746330
Awḥad al-Dīn al-Rāzī,https://en.wikipedia.org/wiki/Aw%E1%B8%A5ad_al-D%C4%ABn_al-R%C4%81z%C4%AB,,
Sa'd al-Dawla al-Safi ibn Hibatullah,https://en.wikipedia.org/wiki/Sa%27d_al-Dawla_al-Safi_ibn_Hibatullah,,
Rashid al-Din Hamadani,https://en.wikipedia.org/wiki/Rashid_al-Din_Hamadani,Q328782,https://www.wikidata.org/wiki/Q328782
Zakariya al-Qazwini,https://en.wikipedia.org/wiki/Zakariya_al-Qazwini,Q144639,https://www.wikidata.org/wiki/Q144639
Najib ad-Din Samarqandi,https://en.wikipedia.org/wiki/Najib_ad-Din_Samarqandi,Q12194294,https://www.wikidata.org/wiki/Q12194294
Al-Nagawri,https://en.wikipedia.org/wiki/Al-Nagawri,Q10859652,https://www.wikidata.org/wiki/Q10859652
Muhammad ibn Mahmud Amuli,https://en.wikipedia.org/wiki/Muhammad_ibn_Mahmud_Amuli,Q3296224,https://www.wikidata.org/wiki/Q3296224
Aqsara'i,https://en.wikipedia.org/wiki/Aqsara%27i,,
Mansur ibn Ilyas,https://en.wikipedia.org/wiki/Mansur_ibn_Ilyas,Q2387551,https://www.wikidata.org/wiki/Q2387551
Nakhshabi,https://en.wikipedia.org/wiki/Nakhshabi,Q2031113,https://www.wikidata.org/wiki/Q2031113
Sadid al-Din al-Kazaruni,https://en.wikipedia.org/wiki/Sadid_al-Din_al-Kazaruni,Q4116936,https://www.wikidata.org/wiki/Q4116936
Qutb al-Din al-Shirazi,https://en.wikipedia.org/wiki/Qutb_al-Din_al-Shirazi,Q729903,https://www.wikidata.org/wiki/Q729903
