iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,features_count,balanced,accuracy,precision,recall,F1,AUC
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,RandomForest,TFIDF_full_name,200,True,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1666666666666666,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,RandomForest,TFIDF_full_name,200,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.6647727272727273
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,RandomForest,TFIDF_full_name,200,True,0.5,0.5,1.0,0.6666666666666666,0.421875
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,RandomForest,TFIDF_full_name,200,False,0.4242424242424242,0.179981634527089,0.4242424242424242,0.2527401676337846,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,RandomForest,TFIDF_full_name,200,True,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1666666666666666,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,RandomForest,TFIDF_full_name,200,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.375
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,RandomForest,TFIDF_full_name,200,True,0.5,0.5,1.0,0.6666666666666666,0.34375
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,SVM,TFIDF_full_name,200,False,0.3636363636363636,0.1642228739002932,0.3636363636363636,0.2262626262626262,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,SVM,TFIDF_full_name,200,True,0.2916666666666667,0.2837301587301587,0.2916666666666667,0.2870915032679739,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,SVM,TFIDF_full_name,200,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.5397727272727273
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,SVM,TFIDF_full_name,200,True,0.375,0.3333333333333333,0.25,0.2857142857142857,0.328125
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,SVM,TFIDF_full_name,200,False,0.3939393939393939,0.1723484848484848,0.3939393939393939,0.2397891963109354,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,SVM,TFIDF_full_name,200,True,0.1666666666666666,0.1944444444444444,0.1666666666666666,0.1785714285714285,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,SVM,TFIDF_full_name,200,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.2613636363636363
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,SVM,TFIDF_full_name,200,True,0.1875,0.0,0.0,0.0,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,XGBoost,TFIDF_full_name,200,False,0.4242424242424242,0.2996632996632996,0.4242424242424242,0.3267684013738533,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,XGBoost,TFIDF_full_name,200,True,0.2083333333333333,0.1282051282051282,0.2083333333333333,0.1587301587301587,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,XGBoost,TFIDF_full_name,200,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.4034090909090909
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,XGBoost,TFIDF_full_name,200,True,0.375,0.3333333333333333,0.25,0.2857142857142857,0.34375
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,XGBoost,TFIDF_full_name,200,False,0.4545454545454545,0.3375982042648709,0.4545454545454545,0.3523651145602365,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,XGBoost,TFIDF_full_name,200,True,0.0,0.0,0.0,0.0,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,XGBoost,TFIDF_full_name,200,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.0
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,XGBoost,TFIDF_full_name,200,True,0.0,0.0,0.0,0.0,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,AdaBoost,TFIDF_full_name,200,False,0.4242424242424242,0.4993112947658402,0.4242424242424242,0.414528055676381,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,AdaBoost,TFIDF_full_name,200,True,0.4166666666666667,0.5608974358974359,0.4166666666666667,0.4338023088023088,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,AdaBoost,TFIDF_full_name,200,False,0.7368421052631579,0.6875,1.0,0.8148148148148148,0.5113636363636364
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,AdaBoost,TFIDF_full_name,200,True,0.5,0.5,0.75,0.6,0.3671875
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,AdaBoost,TFIDF_full_name,200,False,0.0909090909090909,0.2424242424242424,0.0909090909090909,0.1322314049586777,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,AdaBoost,TFIDF_full_name,200,True,0.4583333333333333,0.4603174603174603,0.4583333333333333,0.3657262277951933,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,AdaBoost,TFIDF_full_name,200,False,0.7368421052631579,0.6875,1.0,0.8148148148148148,0.375
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,AdaBoost,TFIDF_full_name,200,True,0.625,0.5833333333333334,0.875,0.7,0.375
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,LogReg,TFIDF_description+username,155,False,0.4242424242424242,0.1915933528836754,0.4242424242424242,0.263973063973064,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,LogReg,TFIDF_description+username,155,True,0.375,0.452020202020202,0.375,0.3895768833849329,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,LogReg,TFIDF_description+username,155,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.4772727272727273
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,LogReg,TFIDF_description+username,155,True,0.375,0.4,0.5,0.4444444444444444,0.46875
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,LogReg,TFIDF_description+username,155,False,0.4242424242424242,0.1915933528836754,0.4242424242424242,0.263973063973064,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,LogReg,TFIDF_description+username,155,True,0.0416666666666666,0.3333333333333333,0.0416666666666666,0.074074074074074,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,LogReg,TFIDF_description+username,155,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.0795454545454545
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,LogReg,TFIDF_description+username,155,True,0.4375,0.4666666666666667,0.875,0.6086956521739131,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,DecisionTree,TFIDF_description+username,155,False,0.4242424242424242,0.1979797979797979,0.4242424242424242,0.2699724517906335,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,DecisionTree,TFIDF_description+username,155,True,0.2916666666666667,0.1719298245614035,0.2916666666666667,0.1994301994301994,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,DecisionTree,TFIDF_description+username,155,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.5
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,DecisionTree,TFIDF_description+username,155,True,0.4375,0.4666666666666667,0.875,0.6086956521739131,0.4375
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,DecisionTree,TFIDF_description+username,155,False,0.4848484848484848,0.4926854754440962,0.4848484848484848,0.3760177806689435,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,DecisionTree,TFIDF_description+username,155,True,0.0416666666666666,0.1666666666666666,0.0416666666666666,0.0666666666666666,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,DecisionTree,TFIDF_description+username,155,False,0.6842105263157895,0.6470588235294118,1.0,0.7857142857142857,0.625
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,DecisionTree,TFIDF_description+username,155,True,0.5,0.5,1.0,0.6666666666666666,0.5
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,RandomForest,TFIDF_description+username,155,False,0.4242424242424242,0.1856060606060606,0.4242424242424242,0.2582345191040843,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,RandomForest,TFIDF_description+username,155,True,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2490842490842491,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,RandomForest,TFIDF_description+username,155,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.5454545454545455
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,RandomForest,TFIDF_description+username,155,True,0.5,0.5,1.0,0.6666666666666666,0.546875
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,RandomForest,TFIDF_description+username,155,False,0.4545454545454545,0.5189393939393939,0.4545454545454545,0.3137900746596399,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,RandomForest,TFIDF_description+username,155,True,0.0833333333333333,0.0559440559440559,0.0833333333333333,0.0668337510442773,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,RandomForest,TFIDF_description+username,155,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.4147727272727273
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,RandomForest,TFIDF_description+username,155,True,0.5,0.5,1.0,0.6666666666666666,0.4765625
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,SVM,TFIDF_description+username,155,False,0.4545454545454545,0.2954545454545454,0.4545454545454545,0.3272727272727272,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,SVM,TFIDF_description+username,155,True,0.4166666666666667,0.5448717948717948,0.4166666666666667,0.4238816738816739,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,SVM,TFIDF_description+username,155,False,0.5263157894736842,0.5555555555555556,0.9090909090909092,0.6896551724137931,0.6136363636363636
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,SVM,TFIDF_description+username,155,True,0.6875,0.6153846153846154,1.0,0.7619047619047619,0.640625
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,SVM,TFIDF_description+username,155,False,0.4242424242424242,0.308080808080808,0.4242424242424242,0.3102453102453102,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,SVM,TFIDF_description+username,155,True,0.0416666666666666,0.3333333333333333,0.0416666666666666,0.074074074074074,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,SVM,TFIDF_description+username,155,False,0.5263157894736842,0.5555555555555556,0.9090909090909092,0.6896551724137931,0.409090909090909
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,SVM,TFIDF_description+username,155,True,0.5625,0.5333333333333333,1.0,0.6956521739130435,0.484375
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,XGBoost,TFIDF_description+username,155,False,0.4242424242424242,0.179981634527089,0.4242424242424242,0.2527401676337846,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,XGBoost,TFIDF_description+username,155,True,0.2083333333333333,0.2074074074074074,0.2083333333333333,0.2037874979051449,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,XGBoost,TFIDF_description+username,155,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.3920454545454546
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,XGBoost,TFIDF_description+username,155,True,0.375,0.3333333333333333,0.25,0.2857142857142857,0.34375
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,XGBoost,TFIDF_description+username,155,False,0.4242424242424242,0.179981634527089,0.4242424242424242,0.2527401676337846,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,XGBoost,TFIDF_description+username,155,True,0.0,0.0,0.0,0.0,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,XGBoost,TFIDF_description+username,155,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.0
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,XGBoost,TFIDF_description+username,155,True,0.0,0.0,0.0,0.0,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,AdaBoost,TFIDF_description+username,155,False,0.4545454545454545,0.3090909090909091,0.4545454545454545,0.3175914994096812,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,AdaBoost,TFIDF_description+username,155,True,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.2539682539682539,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,AdaBoost,TFIDF_description+username,155,False,0.5263157894736842,0.5555555555555556,0.9090909090909092,0.6896551724137931,0.5056818181818182
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,AdaBoost,TFIDF_description+username,155,True,0.375,0.4166666666666667,0.625,0.5,0.3984375
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,AdaBoost,TFIDF_description+username,155,False,0.4242424242424242,0.1979797979797979,0.4242424242424242,0.2699724517906335,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,AdaBoost,TFIDF_description+username,155,True,0.0,0.0,0.0,0.0,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,AdaBoost,TFIDF_description+username,155,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.2272727272727272
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,AdaBoost,TFIDF_description+username,155,True,0.4375,0.4666666666666667,0.875,0.6086956521739131,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,LogReg,TFIDF_description+full_name,255,False,0.3939393939393939,0.1779081133919843,0.3939393939393939,0.2451178451178451,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,LogReg,TFIDF_description+full_name,255,True,0.2916666666666667,0.3202614379084967,0.2916666666666667,0.2545454545454546,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,LogReg,TFIDF_description+full_name,255,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.5454545454545454
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,LogReg,TFIDF_description+full_name,255,True,0.4375,0.4545454545454545,0.625,0.5263157894736842,0.453125
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,LogReg,TFIDF_description+full_name,255,False,0.3939393939393939,0.1723484848484848,0.3939393939393939,0.2397891963109354,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,LogReg,TFIDF_description+full_name,255,True,0.0833333333333333,0.0392156862745098,0.0833333333333333,0.0533333333333333,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,LogReg,TFIDF_description+full_name,255,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.1022727272727272
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,LogReg,TFIDF_description+full_name,255,True,0.375,0.4285714285714285,0.75,0.5454545454545454,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,DecisionTree,TFIDF_description+full_name,255,False,0.4545454545454545,0.4309764309764309,0.4545454545454545,0.3805684337835114,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,DecisionTree,TFIDF_description+full_name,255,True,0.4166666666666667,0.4736842105263157,0.4166666666666667,0.3308641975308642,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,DecisionTree,TFIDF_description+full_name,255,False,0.6842105263157895,0.6470588235294118,1.0,0.7857142857142857,0.625
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,DecisionTree,TFIDF_description+full_name,255,True,0.5625,0.5333333333333333,1.0,0.6956521739130435,0.5625
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,DecisionTree,TFIDF_description+full_name,255,False,0.4545454545454545,0.3582600195503421,0.4545454545454545,0.3152551152551153,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,DecisionTree,TFIDF_description+full_name,255,True,0.3333333333333333,0.45,0.3333333333333333,0.2407407407407407,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,DecisionTree,TFIDF_description+full_name,255,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.5
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,DecisionTree,TFIDF_description+full_name,255,True,0.5625,0.5333333333333333,1.0,0.6956521739130435,0.5625
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,RandomForest,TFIDF_description+full_name,255,False,0.4242424242424242,0.179981634527089,0.4242424242424242,0.2527401676337846,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,RandomForest,TFIDF_description+full_name,255,True,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1666666666666666,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,RandomForest,TFIDF_description+full_name,255,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.5454545454545454
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,RandomForest,TFIDF_description+full_name,255,True,0.5,0.5,1.0,0.6666666666666666,0.421875
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,RandomForest,TFIDF_description+full_name,255,False,0.4242424242424242,0.179981634527089,0.4242424242424242,0.2527401676337846,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,RandomForest,TFIDF_description+full_name,255,True,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1666666666666666,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,RandomForest,TFIDF_description+full_name,255,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.4659090909090909
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,RandomForest,TFIDF_description+full_name,255,True,0.5,0.5,1.0,0.6666666666666666,0.421875
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,SVM,TFIDF_description+full_name,255,False,0.3636363636363636,0.1755485893416928,0.3636363636363636,0.2367864693446088,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,SVM,TFIDF_description+full_name,255,True,0.3333333333333333,0.537878787878788,0.3333333333333333,0.3144249512670565,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,SVM,TFIDF_description+full_name,255,False,0.5263157894736842,0.5555555555555556,0.9090909090909092,0.6896551724137931,0.6704545454545454
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,SVM,TFIDF_description+full_name,255,True,0.5625,0.5333333333333333,1.0,0.6956521739130435,0.640625
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,SVM,TFIDF_description+full_name,255,False,0.3636363636363636,0.1755485893416928,0.3636363636363636,0.2367864693446088,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,SVM,TFIDF_description+full_name,255,True,0.125,0.3888888888888889,0.125,0.1407407407407407,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,SVM,TFIDF_description+full_name,255,False,0.5263157894736842,0.5555555555555556,0.9090909090909092,0.6896551724137931,0.625
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,SVM,TFIDF_description+full_name,255,True,0.5625,0.5333333333333333,1.0,0.6956521739130435,0.546875
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,XGBoost,TFIDF_description+full_name,255,False,0.4242424242424242,0.2996632996632996,0.4242424242424242,0.3267684013738533,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,XGBoost,TFIDF_description+full_name,255,True,0.2083333333333333,0.1282051282051282,0.2083333333333333,0.1587301587301587,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,XGBoost,TFIDF_description+full_name,255,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.4034090909090909
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,XGBoost,TFIDF_description+full_name,255,True,0.375,0.3333333333333333,0.25,0.2857142857142857,0.34375
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,XGBoost,TFIDF_description+full_name,255,False,0.4545454545454545,0.3375982042648709,0.4545454545454545,0.3523651145602365,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,XGBoost,TFIDF_description+full_name,255,True,0.0,0.0,0.0,0.0,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,XGBoost,TFIDF_description+full_name,255,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.0
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,XGBoost,TFIDF_description+full_name,255,True,0.0,0.0,0.0,0.0,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,AdaBoost,TFIDF_description+full_name,255,False,0.3939393939393939,0.4179728317659352,0.3939393939393939,0.2906585232166627,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,AdaBoost,TFIDF_description+full_name,255,True,0.4166666666666667,0.5694444444444444,0.4166666666666667,0.3952380952380952,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,AdaBoost,TFIDF_description+full_name,255,False,0.7368421052631579,0.6875,1.0,0.8148148148148148,0.5113636363636364
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,AdaBoost,TFIDF_description+full_name,255,True,0.5625,0.5384615384615384,0.875,0.6666666666666666,0.3515625
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,AdaBoost,TFIDF_description+full_name,255,False,0.0606060606060606,0.2424242424242424,0.0606060606060606,0.0969696969696969,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,AdaBoost,TFIDF_description+full_name,255,True,0.2083333333333333,0.4216524216524216,0.2083333333333333,0.2360410830999066,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,AdaBoost,TFIDF_description+full_name,255,False,0.6842105263157895,0.6470588235294118,1.0,0.7857142857142857,0.375
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,AdaBoost,TFIDF_description+full_name,255,True,0.625,0.5714285714285714,1.0,0.7272727272727273,0.375
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,LogReg,TFIDF_username+full_name,300,False,0.3939393939393939,0.1723484848484848,0.3939393939393939,0.2397891963109354,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,LogReg,TFIDF_username+full_name,300,True,0.25,0.1944444444444444,0.25,0.2166666666666666,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,LogReg,TFIDF_username+full_name,300,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.4147727272727273
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,LogReg,TFIDF_username+full_name,300,True,0.3125,0.2857142857142857,0.25,0.2666666666666666,0.328125
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,LogReg,TFIDF_username+full_name,300,False,0.3939393939393939,0.1723484848484848,0.3939393939393939,0.2397891963109354,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,LogReg,TFIDF_username+full_name,300,True,0.0833333333333333,0.037037037037037,0.0833333333333333,0.0512820512820512,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,LogReg,TFIDF_username+full_name,300,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.0
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,LogReg,TFIDF_username+full_name,300,True,0.0,0.0,0.0,0.0,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,DecisionTree,TFIDF_username+full_name,300,False,0.4242424242424242,0.4993112947658402,0.4242424242424242,0.414528055676381,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,DecisionTree,TFIDF_username+full_name,300,True,0.5,0.7999999999999999,0.5,0.4463684463684463,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,DecisionTree,TFIDF_username+full_name,300,False,0.7368421052631579,0.6875,1.0,0.8148148148148148,0.6875
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,DecisionTree,TFIDF_username+full_name,300,True,0.625,0.5833333333333334,0.875,0.7,0.625
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,DecisionTree,TFIDF_username+full_name,300,False,0.3636363636363636,0.3951515151515151,0.3636363636363636,0.3280356007628734,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,DecisionTree,TFIDF_username+full_name,300,True,0.5,0.7999999999999999,0.5,0.4463684463684463,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,DecisionTree,TFIDF_username+full_name,300,False,0.7368421052631579,0.6875,1.0,0.8148148148148148,0.6875
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,DecisionTree,TFIDF_username+full_name,300,True,0.6875,0.6153846153846154,1.0,0.7619047619047619,0.6875
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,RandomForest,TFIDF_username+full_name,300,False,0.3636363636363636,0.1642228739002932,0.3636363636363636,0.2262626262626262,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,RandomForest,TFIDF_username+full_name,300,True,0.2916666666666667,0.1719298245614035,0.2916666666666667,0.1994301994301994,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,RandomForest,TFIDF_username+full_name,300,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.5852272727272727
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,RandomForest,TFIDF_username+full_name,300,True,0.5,0.5,1.0,0.6666666666666666,0.3515625
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,RandomForest,TFIDF_username+full_name,300,False,0.3939393939393939,0.1723484848484848,0.3939393939393939,0.2397891963109354,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,RandomForest,TFIDF_username+full_name,300,True,0.2083333333333333,0.0793650793650793,0.2083333333333333,0.1149425287356322,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,RandomForest,TFIDF_username+full_name,300,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.375
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,RandomForest,TFIDF_username+full_name,300,True,0.5,0.5,1.0,0.6666666666666666,0.3515625
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,SVM,TFIDF_username+full_name,300,False,0.3636363636363636,0.1642228739002932,0.3636363636363636,0.2262626262626262,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,SVM,TFIDF_username+full_name,300,True,0.25,0.2091503267973856,0.25,0.1939393939393939,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,SVM,TFIDF_username+full_name,300,False,0.631578947368421,0.6111111111111112,1.0,0.7586206896551724,0.5170454545454546
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,SVM,TFIDF_username+full_name,300,True,0.375,0.3333333333333333,0.25,0.2857142857142857,0.328125
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,SVM,TFIDF_username+full_name,300,False,0.3939393939393939,0.1723484848484848,0.3939393939393939,0.2397891963109354,
1,locals_vs_diaspora,3,8,8,8,8,LOOCV,24,SVM,TFIDF_username+full_name,300,True,0.2083333333333333,0.0793650793650793,0.2083333333333333,0.1149425287356322,
1,locals_vs_diaspora,2,8,11,0,8,LOOCV,19,SVM,TFIDF_username+full_name,300,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.25
1,locals_vs_diaspora,2,8,8,0,8,LOOCV,16,SVM,TFIDF_username+full_name,300,True,0.1875,0.0,0.0,0.0,0.0
1,locals_vs_diaspora,3,8,11,14,8,KFold,5,XGBoost,TFIDF_username+full_name,300,False,0.3939393939393939,0.2484848484848484,0.3939393939393939,0.2840909090909091,
1,locals_vs_diaspora,3,8,8,8,8,KFold,5,XGBoost,TFIDF_username+full_name,300,True,0.2083333333333333,0.1282051282051282,0.2083333333333333,0.1587301587301587,
1,locals_vs_diaspora,2,8,11,0,8,KFold,5,XGBoost,TFIDF_username+full_name,300,False,0.5789473684210527,0.5789473684210527,1.0,0.7333333333333333,0.4034090909090909
1,locals_vs_diaspora,2,8,8,0,8,KFold,5,XGBoost,TFIDF_username+full_name,300,True,0.375,0.3333333333333333,0.25,0.2857142857142857,0.34375
1,locals_vs_diaspora,3,8,11,14,8,LOOCV,33,XGBoost,TFIDF_username+full_name,300,False,0.4545454545454545,0.3375982042648709,0.4545454545454545,0.3523651145602365,
