iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,features_count,balanced,accuracy,precision,recall,F1,AUC
4,target_population,2,184,152,0,152,LOOCV,336,rf_factory,name_only,200,False,0.8690476190476191,0.9655172413793104,0.7368421052631579,0.835820895522388,0.8551380148741419
4,target_population,2,184,152,0,152,LOOCV,336,svm_factory,name_only,200,False,0.8690476190476191,0.9426229508196722,0.756578947368421,0.8394160583941606,0.8735161613272311
4,target_population,2,184,152,0,152,LOOCV,336,svm_factory,name+user,400,False,0.8690476190476191,0.9576271186440678,0.743421052631579,0.837037037037037,0.8843857265446224
4,target_population,2,184,152,0,152,KFold,5,rf_factory,name+user,400,False,0.8630952380952381,0.9491525423728814,0.7368421052631579,0.8296296296296296,0.8845823798627002
4,target_population,2,184,152,0,152,LOOCV,336,rf_factory,name+user,400,False,0.8630952380952381,0.9491525423728814,0.7368421052631579,0.8296296296296296,0.8750357551487413
4,target_population,2,184,152,0,152,KFold,5,ada_factory,name+user,400,False,0.8630952380952381,0.9416666666666668,0.743421052631579,0.8308823529411765,0.862020881006865
4,target_population,2,184,152,0,152,LOOCV,336,ada_factory,name+user,400,False,0.8630952380952381,0.9274193548387096,0.756578947368421,0.8333333333333334,0.8502216819221966
4,target_population,2,184,152,0,152,LOOCV,336,rf_factory,all_text,500,False,0.8630952380952381,0.956896551724138,0.7302631578947368,0.8283582089552238,0.8896059782608696
4,target_population,2,184,152,0,152,KFold,5,svm_factory,name_only,200,False,0.8601190476190477,0.9487179487179488,0.7302631578947368,0.8252788104089219,0.8549592391304348
4,target_population,2,184,152,0,152,LOOCV,336,lr_factory,desc+name,700,False,0.8601190476190477,0.9338842975206612,0.743421052631579,0.8278388278388278,0.8656679061784897
4,target_population,2,184,152,0,152,LOOCV,336,rf_factory,desc+name,700,False,0.8601190476190477,0.9565217391304348,0.7236842105263158,0.8239700374531835,0.910737271167048
4,target_population,2,184,152,0,152,KFold,5,rf_factory,name_only,200,False,0.8571428571428571,0.9642857142857144,0.7105263157894737,0.8181818181818182,0.8686355835240276
4,target_population,2,184,152,0,152,LOOCV,336,dt_factory,all_text,500,False,0.8571428571428571,0.8939393939393939,0.7763157894736842,0.8309859154929577,0.8458953089244851
4,target_population,2,184,152,0,152,LOOCV,336,lr_factory,name_only,200,False,0.8541666666666666,0.912,0.75,0.8231046931407943,0.828732837528604
4,target_population,2,184,152,0,152,LOOCV,336,lr_factory,name+user,400,False,0.8541666666666666,0.9401709401709402,0.7236842105263158,0.8178438661710037,0.8510440503432495
4,target_population,2,184,152,0,152,KFold,5,rf_factory,all_text,500,False,0.8541666666666666,0.963963963963964,0.7039473684210527,0.8136882129277566,0.8907143878718535
4,target_population,2,184,152,0,152,LOOCV,336,svm_factory,desc+name,700,False,0.8511904761904762,0.925,0.7302631578947368,0.8161764705882353,0.8840996853546911
4,target_population,2,184,152,0,152,KFold,5,dt_factory,desc+user,700,False,0.8511904761904762,0.8923076923076924,0.7631578947368421,0.8226950354609929,0.8561749141876429
4,target_population,2,184,152,0,152,LOOCV,336,dt_factory,name+user,400,False,0.8511904761904762,0.8923076923076924,0.7631578947368421,0.8226950354609929,0.8253003432494279
4,target_population,2,184,152,0,152,KFold,5,svm_factory,name+user,400,False,0.8511904761904762,0.9553571428571428,0.7039473684210527,0.8106060606060606,0.8801666189931349
