Name,Wikipedia_Link
Mohammad Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Mohammad_Hashemi_Rafsanjani
Effat Marashi,https://en.wikipedia.org/wiki/Effat_Marashi
People's Experts,https://en.wikipedia.org/wiki/People%27s_Experts
Tehran Communiqué,https://en.wikipedia.org/wiki/Tehran_Communiqu%C3%A9
First inauguration of Hassan Rouhani,https://en.wikipedia.org/wiki/First_inauguration_of_Hassan_Rouhani
Second inauguration of Hassan Rouhani,https://en.wikipedia.org/wiki/Second_inauguration_of_Hassan_Rouhani
A 250 Years Old Person,https://en.wikipedia.org/wiki/A_250_Years_Old_Person
1985 Iranian presidential election,https://en.wikipedia.org/wiki/1985_Iranian_presidential_election
1989 Iranian Supreme Leader election,https://en.wikipedia.org/wiki/1989_Iranian_Supreme_Leader_election
Ahl Al-Bayt World Assembly,https://en.wikipedia.org/wiki/Ahl_Al-Bayt_World_Assembly
Ali Khamenei's fatwa against insulting revered Sunni figures,https://en.wikipedia.org/wiki/Ali_Khamenei%27s_fatwa_against_insulting_revered_Sunni_figures
Ali Khamenei's fatwa against nuclear weapons,https://en.wikipedia.org/wiki/Ali_Khamenei%27s_fatwa_against_nuclear_weapons
Mahsa Amini protests,https://en.wikipedia.org/wiki/Mahsa_Amini_protests
Attempted assassination of Ali Khamenei,https://en.wikipedia.org/wiki/Attempted_assassination_of_Ali_Khamenei
Correspondence between Barack Obama and Ali Khamenei,https://en.wikipedia.org/wiki/Correspondence_between_Barack_Obama_and_Ali_Khamenei
Four main books of Biographical-Evaluation,https://en.wikipedia.org/wiki/Four_main_books_of_Biographical-Evaluation
Ghena,https://en.wikipedia.org/wiki/Ghena
Mohammad Mohammadi Golpayegani,https://en.wikipedia.org/wiki/Mohammad_Mohammadi_Golpayegani
Iran Slogan of the Year,https://en.wikipedia.org/wiki/Iran_Slogan_of_the_Year
Iran–Israel war ceasefire,https://en.wikipedia.org/wiki/Iran%E2%80%93Israel_war_ceasefire
Israel won't exist in 25 years,https://en.wikipedia.org/wiki/Israel_won%27t_exist_in_25_years
Ali Khamenei bibliography,https://en.wikipedia.org/wiki/Ali_Khamenei_bibliography
Khamenei's 8-Article Command to the Chiefs of Branches,https://en.wikipedia.org/wiki/Khamenei%27s_8-Article_Command_to_the_Chiefs_of_Branches
Mohsen Kharazi,https://en.wikipedia.org/wiki/Mohsen_Kharazi
List of provincial representatives appointed by Supreme Leader of Iran,https://en.wikipedia.org/wiki/List_of_provincial_representatives_appointed_by_Supreme_Leader_of_Iran
Nuclear Fatwa Under International Law (book),https://en.wikipedia.org/wiki/Nuclear_Fatwa_Under_International_Law_%28book%29
October 1981 Iranian presidential election,https://en.wikipedia.org/wiki/October_1981_Iranian_presidential_election
October 2024 Friday Prayer in Tehran,https://en.wikipedia.org/wiki/October_2024_Friday_Prayer_in_Tehran
October 2024 Iranian strikes on Israel,https://en.wikipedia.org/wiki/October_2024_Iranian_strikes_on_Israel
Office of the Supreme Leader of Iran,https://en.wikipedia.org/wiki/Office_of_the_Supreme_Leader_of_Iran
An Outline of Islamic Thought in the Quran,https://en.wikipedia.org/wiki/An_Outline_of_Islamic_Thought_in_the_Quran
Palestine (2011 book),https://en.wikipedia.org/wiki/Palestine_%282011_book%29
"Ruhe-Tawhid, Nafye Obudiate GheireKhoda",https://en.wikipedia.org/wiki/Ruhe-Tawhid%2C_Nafye_Obudiate_GheireKhoda
Second Phase of the Revolution,https://en.wikipedia.org/wiki/Second_Phase_of_the_Revolution
Sex segregation in Iran,https://en.wikipedia.org/wiki/Sex_segregation_in_Iran
Sharh-e Esm (book),https://en.wikipedia.org/wiki/Sharh-e_Esm_%28book%29
Statement of 14 Political Activists,https://en.wikipedia.org/wiki/Statement_of_14_Political_Activists
Supreme Leader of Iran,https://en.wikipedia.org/wiki/Supreme_Leader_of_Iran
To the Youth in Europe and North America,https://en.wikipedia.org/wiki/To_the_Youth_in_Europe_and_North_America
To the Youth in Western Countries,https://en.wikipedia.org/wiki/To_the_Youth_in_Western_Countries
Wealth of Khamenei family,https://en.wikipedia.org/wiki/Wealth_of_Khamenei_family
Ardakan,https://en.wikipedia.org/wiki/Ardakan
Reception and legacy of Muhammad Khatami,https://en.wikipedia.org/wiki/Reception_and_legacy_of_Muhammad_Khatami
Dialogue Among Civilizations,https://en.wikipedia.org/wiki/Dialogue_Among_Civilizations
Electoral history of Mohammad Khatami,https://en.wikipedia.org/wiki/Electoral_history_of_Mohammad_Khatami
Presidency of Muhammad Khatami,https://en.wikipedia.org/wiki/Presidency_of_Muhammad_Khatami
Template:Muhammad Khatami,https://en.wikipedia.org/wiki/Template%3AMuhammad_Khatami
A Letter for Tomorrow,https://en.wikipedia.org/wiki/A_Letter_for_Tomorrow
The Man with the Chocolate Robe,https://en.wikipedia.org/wiki/The_Man_with_the_Chocolate_Robe
Muhammad Khatami 2009 presidential campaign,https://en.wikipedia.org/wiki/Muhammad_Khatami_2009_presidential_campaign
Mohammad Khatami's reforms,https://en.wikipedia.org/wiki/Mohammad_Khatami%27s_reforms
Advisor to the President of Iran,https://en.wikipedia.org/wiki/Advisor_to_the_President_of_Iran
Hamid Mowlana,https://en.wikipedia.org/wiki/Hamid_Mowlana
Mohammad-Ali Abtahi,https://en.wikipedia.org/wiki/Mohammad-Ali_Abtahi
Asadollah Asgaroladi,https://en.wikipedia.org/wiki/Asadollah_Asgaroladi
Hesamodin Ashna,https://en.wikipedia.org/wiki/Hesamodin_Ashna
Mehrdad Bazrpash,https://en.wikipedia.org/wiki/Mehrdad_Bazrpash
Nasser Biria,https://en.wikipedia.org/wiki/Nasser_Biria
Mehdi Chamran,https://en.wikipedia.org/wiki/Mehdi_Chamran
Davoud Danesh-Jafari,https://en.wikipedia.org/wiki/Davoud_Danesh-Jafari
Parviz Davoodi,https://en.wikipedia.org/wiki/Parviz_Davoodi
Gholam-Hossein Elham,https://en.wikipedia.org/wiki/Gholam-Hossein_Elham
Reza Farajidana,https://en.wikipedia.org/wiki/Reza_Farajidana
Shahla Habibi,https://en.wikipedia.org/wiki/Shahla_Habibi
Saeed Hajjarian,https://en.wikipedia.org/wiki/Saeed_Hajjarian
Kazem Vaziri Hamaneh,https://en.wikipedia.org/wiki/Kazem_Vaziri_Hamaneh
Mojtaba Samareh Hashemi,https://en.wikipedia.org/wiki/Mojtaba_Samareh_Hashemi
Ali Akbar Javanfekr,https://en.wikipedia.org/wiki/Ali_Akbar_Javanfekr
Sousan Keshavarz,https://en.wikipedia.org/wiki/Sousan_Keshavarz
Esfandiar Rahim Mashaei,https://en.wikipedia.org/wiki/Esfandiar_Rahim_Mashaei
Ahmad Masjed-Jamei,https://en.wikipedia.org/wiki/Ahmad_Masjed-Jamei
Rasoul Montajabnia,https://en.wikipedia.org/wiki/Rasoul_Montajabnia
Mir-Hossein Mousavi,https://en.wikipedia.org/wiki/Mir-Hossein_Mousavi
Mohammad-Ali Najafi,https://en.wikipedia.org/wiki/Mohammad-Ali_Najafi
Hassan Namazi,https://en.wikipedia.org/wiki/Hassan_Namazi
Masoud Nili,https://en.wikipedia.org/wiki/Masoud_Nili
Ali Rabii,https://en.wikipedia.org/wiki/Ali_Rabii
Mojtaba Rahmandoust,https://en.wikipedia.org/wiki/Mojtaba_Rahmandoust
Zahra Rahnavard,https://en.wikipedia.org/wiki/Zahra_Rahnavard
Mohammad-Ali Ramin,https://en.wikipedia.org/wiki/Mohammad-Ali_Ramin
Mansour Razavi,https://en.wikipedia.org/wiki/Mansour_Razavi
Mohammad Rouyanian,https://en.wikipedia.org/wiki/Mohammad_Rouyanian
Zahra Shojaei,https://en.wikipedia.org/wiki/Zahra_Shojaei
Nasrin Soltankhah,https://en.wikipedia.org/wiki/Nasrin_Soltankhah
Mostafa Tajzadeh,https://en.wikipedia.org/wiki/Mostafa_Tajzadeh
Akbar Torkan,https://en.wikipedia.org/wiki/Akbar_Torkan
Ali-Asghar Zarei,https://en.wikipedia.org/wiki/Ali-Asghar_Zarei
Aide to the president of Iran,https://en.wikipedia.org/wiki/Aide_to_the_president_of_Iran
Elham Aminzadeh,https://en.wikipedia.org/wiki/Elham_Aminzadeh
Gholam-Hossein Esmaeili,https://en.wikipedia.org/wiki/Gholam-Hossein_Esmaeili
Hossein Fereydoun,https://en.wikipedia.org/wiki/Hossein_Fereydoun
Ali Akbar Mehrabian,https://en.wikipedia.org/wiki/Ali_Akbar_Mehrabian
Shahindokht Molaverdi,https://en.wikipedia.org/wiki/Shahindokht_Molaverdi
Ali Younesi,https://en.wikipedia.org/wiki/Ali_Younesi
Ahmad Alamolhoda,https://en.wikipedia.org/wiki/Ahmad_Alamolhoda
Jamileh Alamolhoda,https://en.wikipedia.org/wiki/Jamileh_Alamolhoda
Ebrahim Raisi 2017 presidential campaign,https://en.wikipedia.org/wiki/Ebrahim_Raisi_2017_presidential_campaign
Template:Raisi cabinet,https://en.wikipedia.org/wiki/Template%3ARaisi_cabinet
Ruhollah Dehghani Firouzabadi,https://en.wikipedia.org/wiki/Ruhollah_Dehghani_Firouzabadi
Electoral history of Hassan Rouhani,https://en.wikipedia.org/wiki/Electoral_history_of_Hassan_Rouhani
Hassan Rouhani plagiarism allegations,https://en.wikipedia.org/wiki/Hassan_Rouhani_plagiarism_allegations
Leaked Mohammad Javad Zarif audiotape,https://en.wikipedia.org/wiki/Leaked_Mohammad_Javad_Zarif_audiotape
National Security and Nuclear Diplomacy,https://en.wikipedia.org/wiki/National_Security_and_Nuclear_Diplomacy
Sahebeh Rouhani,https://en.wikipedia.org/wiki/Sahebeh_Rouhani
World Against Violence and Extremism,https://en.wikipedia.org/wiki/World_Against_Violence_and_Extremism
Template:Hassan Rouhani,https://en.wikipedia.org/wiki/Template%3AHassan_Rouhani
Look to the East policy,https://en.wikipedia.org/wiki/Look_to_the_East_policy
Mahmoud Ahmadinejad's letter to George W. Bush,https://en.wikipedia.org/wiki/Mahmoud_Ahmadinejad%27s_letter_to_George_W._Bush
2007 Iranian petrol rationing riots,https://en.wikipedia.org/wiki/2007_Iranian_petrol_rationing_riots
Durban Review Conference,https://en.wikipedia.org/wiki/Durban_Review_Conference
First government of Mahmoud Ahmadinejad,https://en.wikipedia.org/wiki/First_government_of_Mahmoud_Ahmadinejad
Second government of Mahmoud Ahmadinejad,https://en.wikipedia.org/wiki/Second_government_of_Mahmoud_Ahmadinejad
International Conference to Review the Global Vision of the Holocaust,https://en.wikipedia.org/wiki/International_Conference_to_Review_the_Global_Vision_of_the_Holocaust
Mansoureh Khojasteh Bagherzadeh,https://en.wikipedia.org/wiki/Mansoureh_Khojasteh_Bagherzadeh
Gholam-Ali Haddad-Adel,https://en.wikipedia.org/wiki/Gholam-Ali_Haddad-Adel
Khamenei family,https://en.wikipedia.org/wiki/Khamenei_family
Badri Khamenei,https://en.wikipedia.org/wiki/Badri_Khamenei
Hadi Khamenei,https://en.wikipedia.org/wiki/Hadi_Khamenei
Javad Khamenei,https://en.wikipedia.org/wiki/Javad_Khamenei
Mohammad Khamenei,https://en.wikipedia.org/wiki/Mohammad_Khamenei
Farideh Moradkhani,https://en.wikipedia.org/wiki/Farideh_Moradkhani
Ali Tehrani,https://en.wikipedia.org/wiki/Ali_Tehrani
Assad-Allah Imani,https://en.wikipedia.org/wiki/Assad-Allah_Imani
Muhammad Javad Haj Ali Akbari,https://en.wikipedia.org/wiki/Muhammad_Javad_Haj_Ali_Akbari
Seyed Mojtaba Hosseini,https://en.wikipedia.org/wiki/Seyed_Mojtaba_Hosseini
Saeed Jalili,https://en.wikipedia.org/wiki/Saeed_Jalili
Gholamhossein Karbaschi,https://en.wikipedia.org/wiki/Gholamhossein_Karbaschi
Ahmad Khomeini,https://en.wikipedia.org/wiki/Ahmad_Khomeini
Ali Larijani,https://en.wikipedia.org/wiki/Ali_Larijani
Mohammad-Ali Movahedi Kermani,https://en.wikipedia.org/wiki/Mohammad-Ali_Movahedi_Kermani
Ali Shamkhani,https://en.wikipedia.org/wiki/Ali_Shamkhani
Zahra Eshraghi,https://en.wikipedia.org/wiki/Zahra_Eshraghi
Ali Khatami,https://en.wikipedia.org/wiki/Ali_Khatami
Mohammad-Reza Khatami,https://en.wikipedia.org/wiki/Mohammad-Reza_Khatami
Ruhollah Khatami,https://en.wikipedia.org/wiki/Ruhollah_Khatami
Zohreh Sadeghi,https://en.wikipedia.org/wiki/Zohreh_Sadeghi
Mohammad Reza Tabesh,https://en.wikipedia.org/wiki/Mohammad_Reza_Tabesh
Deaths during the Mahsa Amini protests,https://en.wikipedia.org/wiki/Deaths_during_the_Mahsa_Amini_protests
Government of Ebrahim Raisi,https://en.wikipedia.org/wiki/Government_of_Ebrahim_Raisi
Hijab and chastity law,https://en.wikipedia.org/wiki/Hijab_and_chastity_law
2021–2022 Iranian protests,https://en.wikipedia.org/wiki/2021%E2%80%932022_Iranian_protests
September document,https://en.wikipedia.org/wiki/September_document
2024 Varzaqan helicopter crash,https://en.wikipedia.org/wiki/2024_Varzaqan_helicopter_crash
9th legislature of the Islamic Republic of Iran,https://en.wikipedia.org/wiki/9th_legislature_of_the_Islamic_Republic_of_Iran
Aftermath of the Joint Comprehensive Plan of Action,https://en.wikipedia.org/wiki/Aftermath_of_the_Joint_Comprehensive_Plan_of_Action
Confirmations of Hassan Rouhani's Cabinet,https://en.wikipedia.org/wiki/Confirmations_of_Hassan_Rouhani%27s_Cabinet
Criticism of the Joint Comprehensive Plan of Action,https://en.wikipedia.org/wiki/Criticism_of_the_Joint_Comprehensive_Plan_of_Action
First government of Hassan Rouhani,https://en.wikipedia.org/wiki/First_government_of_Hassan_Rouhani
Second government of Hassan Rouhani,https://en.wikipedia.org/wiki/Second_government_of_Hassan_Rouhani
Hassan Rouhani 2013 presidential campaign,https://en.wikipedia.org/wiki/Hassan_Rouhani_2013_presidential_campaign
Hassan Rouhani 2017 presidential campaign,https://en.wikipedia.org/wiki/Hassan_Rouhani_2017_presidential_campaign
Instrument in Support of Trade Exchanges,https://en.wikipedia.org/wiki/Instrument_in_Support_of_Trade_Exchanges
Iran Nuclear Achievements Protection Act,https://en.wikipedia.org/wiki/Iran_Nuclear_Achievements_Protection_Act
2018–2019 Iranian general strikes and protests,https://en.wikipedia.org/wiki/2018%E2%80%932019_Iranian_general_strikes_and_protests
Iranian Government's Reciprocal and Proportional Action in Implementing the JCPOA Act,https://en.wikipedia.org/wiki/Iranian_Government%27s_Reciprocal_and_Proportional_Action_in_Implementing_the_JCPOA_Act
2017–2018 Iranian protests,https://en.wikipedia.org/wiki/2017%E2%80%932018_Iranian_protests
Haft Tappeh Sugar Cane Mill Labor Syndicate,https://en.wikipedia.org/wiki/Haft_Tappeh_Sugar_Cane_Mill_Labor_Syndicate
Joint Comprehensive Plan of Action,https://en.wikipedia.org/wiki/Joint_Comprehensive_Plan_of_Action
Joint Plan of Action,https://en.wikipedia.org/wiki/Joint_Plan_of_Action
The law countering the hostile actions of the Zionist regime against peace and security,https://en.wikipedia.org/wiki/The_law_countering_the_hostile_actions_of_the_Zionist_regime_against_peace_and_security
Majlis Special Commission for Examining the JCPOA,https://en.wikipedia.org/wiki/Majlis_Special_Commission_for_Examining_the_JCPOA
Phone conversation between Barack Obama and Hassan Rouhani,https://en.wikipedia.org/wiki/Phone_conversation_between_Barack_Obama_and_Hassan_Rouhani
List of international presidential trips made by Hassan Rouhani,https://en.wikipedia.org/wiki/List_of_international_presidential_trips_made_by_Hassan_Rouhani
Reactions to the Joint Comprehensive Plan of Action,https://en.wikipedia.org/wiki/Reactions_to_the_Joint_Comprehensive_Plan_of_Action
Hossein Shariatmadari,https://en.wikipedia.org/wiki/Hossein_Shariatmadari
Ebrahim Yazdi,https://en.wikipedia.org/wiki/Ebrahim_Yazdi
Mohammad Ali Ale-Hashem,https://en.wikipedia.org/wiki/Mohammad_Ali_Ale-Hashem
Hassan Ameli,https://en.wikipedia.org/wiki/Hassan_Ameli
Khalil Boyukzadeh,https://en.wikipedia.org/wiki/Khalil_Boyukzadeh
Lotfollah Dezhkam,https://en.wikipedia.org/wiki/Lotfollah_Dezhkam
Ghorbanali Dorri-Najafabadi,https://en.wikipedia.org/wiki/Ghorbanali_Dorri-Najafabadi
Seyed Mehdi Ghoreishi,https://en.wikipedia.org/wiki/Seyed_Mehdi_Ghoreishi
Abdullah Keyvani Hafeshjani,https://en.wikipedia.org/wiki/Abdullah_Keyvani_Hafeshjani
Gholamreza Hassani,https://en.wikipedia.org/wiki/Gholamreza_Hassani
Nasir Hosseini,https://en.wikipedia.org/wiki/Nasir_Hosseini
Mir Asadollah Madani,https://en.wikipedia.org/wiki/Mir_Asadollah_Madani
Moslem Malakouti,https://en.wikipedia.org/wiki/Moslem_Malakouti
Mohsen Mojtahed Shabestari,https://en.wikipedia.org/wiki/Mohsen_Mojtahed_Shabestari
Mohammed Taqi Morvarid,https://en.wikipedia.org/wiki/Mohammed_Taqi_Morvarid
Abdul-Nabi Mousavi Fard,https://en.wikipedia.org/wiki/Abdul-Nabi_Mousavi_Fard
Mohammad Ali Mousavi Jazayeri,https://en.wikipedia.org/wiki/Mohammad_Ali_Mousavi_Jazayeri
Mohammad Reza Naseri Yazdi,https://en.wikipedia.org/wiki/Mohammad_Reza_Naseri_Yazdi
Mohammad Ali Qazi Tabatabaei,https://en.wikipedia.org/wiki/Mohammad_Ali_Qazi_Tabatabaei
Seyyed Mohammad Saeedi,https://en.wikipedia.org/wiki/Seyyed_Mohammad_Saeedi
Gholam Ali Safai Bushehri,https://en.wikipedia.org/wiki/Gholam_Ali_Safai_Bushehri
Seyyed Ahmad Reza Shahrokhi,https://en.wikipedia.org/wiki/Seyyed_Ahmad_Reza_Shahrokhi
Abbas-Ali Soleimani,https://en.wikipedia.org/wiki/Abbas-Ali_Soleimani
Yousef Tabatabai Nejad,https://en.wikipedia.org/wiki/Yousef_Tabatabai_Nejad
Abbas Vaez-Tabasi,https://en.wikipedia.org/wiki/Abbas_Vaez-Tabasi
2021 Iranian water protests,https://en.wikipedia.org/wiki/2021_Iranian_water_protests
2022 Iranian food protests,https://en.wikipedia.org/wiki/2022_Iranian_food_protests
Iranian protests against compulsory hijab,https://en.wikipedia.org/wiki/Iranian_protests_against_compulsory_hijab
2018 Khuzestan protests,https://en.wikipedia.org/wiki/2018_Khuzestan_protests
Esmail Bakhshi,https://en.wikipedia.org/wiki/Esmail_Bakhshi
2018 Dervish protests,https://en.wikipedia.org/wiki/2018_Dervish_protests
Iranian Complainant Mothers,https://en.wikipedia.org/wiki/Iranian_Complainant_Mothers
2018 Iranian university protests,https://en.wikipedia.org/wiki/2018_Iranian_university_protests
2018 Iranian water protests,https://en.wikipedia.org/wiki/2018_Iranian_water_protests
Ali Nejati,https://en.wikipedia.org/wiki/Ali_Nejati
Sepideh Qolian,https://en.wikipedia.org/wiki/Sepideh_Qolian
Ruhollah Zam,https://en.wikipedia.org/wiki/Ruhollah_Zam
Template:Iranian insurgency detailed map,https://en.wikipedia.org/wiki/Template%3AIranian_insurgency_detailed_map
