Name,Wikipedia_Link
Azin Alizadehasl,https://en.wikipedia.org/wiki/Azin_Alizadehasl
Abbas Bagheri Lotfabad,https://en.wikipedia.org/wiki/Abbas_Bagheri_Lotfabad
Bahram Eynollahi,https://en.wikipedia.org/wiki/Bahram_Eynollahi
Hassan Ghazizadeh Hashemi,https://en.wikipedia.org/wiki/Hassan_Ghazizadeh_Hashemi
Ali Asghar Khodadoust,https://en.wikipedia.org/wiki/Ali_Asghar_Khodadoust
Mehrdad Afarid,https://en.wikipedia.org/wiki/Mehrdad_Afarid
Gholam A. Peyman,https://en.wikipedia.org/wiki/Gholam_A._Peyman
Muhammad Zarrindast,https://en.wikipedia.org/wiki/Muhammad_Zarrindast
Moslem Bahadori,https://en.wikipedia.org/wiki/Moslem_Bahadori
Naser Kamalian,https://en.wikipedia.org/wiki/Naser_Kamalian
Homa Darabi,https://en.wikipedia.org/wiki/Homa_Darabi
Hossein Fakhraee,https://en.wikipedia.org/wiki/Hossein_Fakhraee
Alireza Marandi,https://en.wikipedia.org/wiki/Alireza_Marandi
Parvaneh Vossough,https://en.wikipedia.org/wiki/Parvaneh_Vossough
Jafar Bolhari,https://en.wikipedia.org/wiki/Jafar_Bolhari
Ebrahim Chehrazi,https://en.wikipedia.org/wiki/Ebrahim_Chehrazi
Levon Davidian,https://en.wikipedia.org/wiki/Levon_Davidian
Hossein Fatemi (psychiatrist),https://en.wikipedia.org/wiki/Hossein_Fatemi_%28psychiatrist%29
Nassir Ghaemi,https://en.wikipedia.org/wiki/Nassir_Ghaemi
Hamid Ghodse,https://en.wikipedia.org/wiki/Hamid_Ghodse
Javad Nurbakhsh,https://en.wikipedia.org/wiki/Javad_Nurbakhsh
Nossrat Peseschkian,https://en.wikipedia.org/wiki/Nossrat_Peseschkian
Gholam-Hossein Sa'edi,https://en.wikipedia.org/wiki/Gholam-Hossein_Sa%27edi
Kazem Sami,https://en.wikipedia.org/wiki/Kazem_Sami
Mohammadreza Sargolzaee,https://en.wikipedia.org/wiki/Mohammadreza_Sargolzaee
Bahman Sholevar,https://en.wikipedia.org/wiki/Bahman_Sholevar
Afshin Yadollahi,https://en.wikipedia.org/wiki/Afshin_Yadollahi
Kamiar and Arash Alaei incident,https://en.wikipedia.org/wiki/Kamiar_and_Arash_Alaei_incident
Hossein Malek-Afzali,https://en.wikipedia.org/wiki/Hossein_Malek-Afzali
Abolhassan Ziyā-Zarifi,https://en.wikipedia.org/wiki/Abolhassan_Ziy%C4%81-Zarifi
Rahmatollah Hafezi,https://en.wikipedia.org/wiki/Rahmatollah_Hafezi
Iradj Fazel,https://en.wikipedia.org/wiki/Iradj_Fazel
Minoo Lenarz,https://en.wikipedia.org/wiki/Minoo_Lenarz
Aboutorab Naficy,https://en.wikipedia.org/wiki/Aboutorab_Naficy
Younan Nowzaradan,https://en.wikipedia.org/wiki/Younan_Nowzaradan
Sakineh Peri,https://en.wikipedia.org/wiki/Sakineh_Peri
Ali Asqar Peyvandi,https://en.wikipedia.org/wiki/Ali_Asqar_Peyvandi
Masoud Pezeshkian,https://en.wikipedia.org/wiki/Masoud_Pezeshkian
Noraladin Pirmoazzen,https://en.wikipedia.org/wiki/Noraladin_Pirmoazzen
Rahim Rahmanzadeh,https://en.wikipedia.org/wiki/Rahim_Rahmanzadeh
Farrokh Saidi,https://en.wikipedia.org/wiki/Farrokh_Saidi
Homa Shaibany,https://en.wikipedia.org/wiki/Homa_Shaibany
Mahdi Balali-Mood,https://en.wikipedia.org/wiki/Mahdi_Balali-Mood
Hamid Reza Rasekh,https://en.wikipedia.org/wiki/Hamid_Reza_Rasekh
Gholam-Reza Pourmand,https://en.wikipedia.org/wiki/Gholam-Reza_Pourmand
Farzaneh Sharifi,https://en.wikipedia.org/wiki/Farzaneh_Sharifi
Abu Hafsa Yazid,https://en.wikipedia.org/wiki/Abu_Hafsa_Yazid
Masarjawaih,https://en.wikipedia.org/wiki/Masarjawaih
Jabril ibn Bukhtishu,https://en.wikipedia.org/wiki/Jabril_ibn_Bukhtishu
Abu Zayd al-Balkhi,https://en.wikipedia.org/wiki/Abu_Zayd_al-Balkhi
Albubather,https://en.wikipedia.org/wiki/Albubather
Baha Al-Dowleh Razi,https://en.wikipedia.org/wiki/Baha_Al-Dowleh_Razi
Yuhanna ibn Bukhtishu,https://en.wikipedia.org/wiki/Yuhanna_ibn_Bukhtishu
Masawaiyh,https://en.wikipedia.org/wiki/Masawaiyh
Abu Bakr al-Razi,https://en.wikipedia.org/wiki/Abu_Bakr_al-Razi
Shapur ibn Sahl,https://en.wikipedia.org/wiki/Shapur_ibn_Sahl
Ali ibn Sahl Rabban al-Tabari,https://en.wikipedia.org/wiki/Ali_ibn_Sahl_Rabban_al-Tabari
Abu al-Hasan al-Tabari,https://en.wikipedia.org/wiki/Abu_al-Hasan_al-Tabari
Abu al-Qasim Muqane'i,https://en.wikipedia.org/wiki/Abu_al-Qasim_Muqane%27i
Abu Bakr Rabee Ibn Ahmad Al-Akhawyni Bokhari,https://en.wikipedia.org/wiki/Abu_Bakr_Rabee_Ibn_Ahmad_Al-Akhawyni_Bokhari
Abu Mansur Muwaffaq,https://en.wikipedia.org/wiki/Abu_Mansur_Muwaffaq
Abu ul-Ala Shirazi,https://en.wikipedia.org/wiki/Abu_ul-Ala_Shirazi
'Ubayd Allah ibn Bakhtishu,https://en.wikipedia.org/wiki/%27Ubayd_Allah_ibn_Bakhtishu
Ibn Abi al-Ashʿath,https://en.wikipedia.org/wiki/Ibn_Abi_al-Ash%CA%BFath
Ibrahim ibn Baks,https://en.wikipedia.org/wiki/Ibrahim_ibn_Baks
'Ali ibn al-'Abbas al-Majusi,https://en.wikipedia.org/wiki/%27Ali_ibn_al-%27Abbas_al-Majusi
Ibn Marzuban,https://en.wikipedia.org/wiki/Ibn_Marzuban
Abu Sahl 'Isa ibn Yahya al-Masihi,https://en.wikipedia.org/wiki/Abu_Sahl_%27Isa_ibn_Yahya_al-Masihi
Al-Natili,https://en.wikipedia.org/wiki/Al-Natili
Qumri,https://en.wikipedia.org/wiki/Qumri
Abu 'Ubayd al-Juzjani,https://en.wikipedia.org/wiki/Abu_%27Ubayd_al-Juzjani
Avicenna,https://en.wikipedia.org/wiki/Avicenna
Al-Hakim al-Munajjim,https://en.wikipedia.org/wiki/Al-Hakim_al-Munajjim
Ibn Hindu,https://en.wikipedia.org/wiki/Ibn_Hindu
Muhammad ibn Yusuf al-Ilaqi,https://en.wikipedia.org/wiki/Muhammad_ibn_Yusuf_al-Ilaqi
Sharaf al-Zaman al-Marwazi,https://en.wikipedia.org/wiki/Sharaf_al-Zaman_al-Marwazi
Ahmad ibn Farrokh,https://en.wikipedia.org/wiki/Ahmad_ibn_Farrokh
