Name,Wikipedia_Link,wikidata_qid,wikidata_url
Meisam Amini,https://en.wikipedia.org/wiki/Meisam_Amini,Q122609085,https://www.wikidata.org/wiki/Q122609085
Ataullah Behmanesh,https://en.wikipedia.org/wiki/Ataullah_Behmanesh,Q5947777,https://www.wikidata.org/wiki/Q5947777
Hamzeh Ali Pahlevanpour,https://en.wikipedia.org/wiki/Hamzeh_Ali_Pahlevanpour,Q131841388,https://www.wikidata.org/wiki/Q131841388
Khalil Oghab,https://en.wikipedia.org/wiki/Khalil_Oghab,Q16045947,https://www.wikidata.org/wiki/Q16045947
Reza Beyk Imanverdi,https://en.wikipedia.org/wiki/Reza_Beyk_Imanverdi,Q4808641,https://www.wikidata.org/wiki/Q4808641
Kamal Shalorus,https://en.wikipedia.org/wiki/Kamal_Shalorus,Q13862571,https://www.wikidata.org/wiki/Q13862571
Pahlevan of Iran,https://en.wikipedia.org/wiki/Pahlevan_of_Iran,Q135756729,https://www.wikidata.org/wiki/Q135756729
Ayoub Baninosrat,https://en.wikipedia.org/wiki/Ayoub_Baninosrat,Q16164146,https://www.wikidata.org/wiki/Q16164146
Parviz Hadi,https://en.wikipedia.org/wiki/Parviz_Hadi,Q11848405,https://www.wikidata.org/wiki/Q11848405
Fardin Masoumi,https://en.wikipedia.org/wiki/Fardin_Masoumi,Q377708,https://www.wikidata.org/wiki/Q377708
Mansour Mehdizadeh,https://en.wikipedia.org/wiki/Mansour_Mehdizadeh,Q1637927,https://www.wikidata.org/wiki/Q1637927
Mahmoud Miran,https://en.wikipedia.org/wiki/Mahmoud_Miran,Q326213,https://www.wikidata.org/wiki/Q326213
Abolghasem Sakhdari,https://en.wikipedia.org/wiki/Abolghasem_Sakhdari,Q4668251,https://www.wikidata.org/wiki/Q4668251
Alireza Soleimani,https://en.wikipedia.org/wiki/Alireza_Soleimani,Q4726908,https://www.wikidata.org/wiki/Q4726908
Reza Soukhtehsaraei,https://en.wikipedia.org/wiki/Reza_Soukhtehsaraei,Q7319798,https://www.wikidata.org/wiki/Q7319798
Gholamreza Takhti,https://en.wikipedia.org/wiki/Gholamreza_Takhti,Q648986,https://www.wikidata.org/wiki/Q648986
Abbas Zandi,https://en.wikipedia.org/wiki/Abbas_Zandi,Q305933,https://www.wikidata.org/wiki/Q305933
List of Iranian Pahlevani armband holders,https://en.wikipedia.org/wiki/List_of_Iranian_Pahlevani_armband_holders,Q16147563,https://www.wikidata.org/wiki/Q16147563
Ariya Daivari,https://en.wikipedia.org/wiki/Ariya_Daivari,Q24690851,https://www.wikidata.org/wiki/Q24690851
Shawn Daivari,https://en.wikipedia.org/wiki/Shawn_Daivari,Q2293983,https://www.wikidata.org/wiki/Q2293983
Matt Ghaffari,https://en.wikipedia.org/wiki/Matt_Ghaffari,Q1380383,https://www.wikidata.org/wiki/Q1380383
The Iron Sheik,https://en.wikipedia.org/wiki/The_Iron_Sheik,Q289781,https://www.wikidata.org/wiki/Q289781
Alireza Abdevali,https://en.wikipedia.org/wiki/Alireza_Abdevali,Q133554679,https://www.wikidata.org/wiki/Q133554679
Saeid Abdevali,https://en.wikipedia.org/wiki/Saeid_Abdevali,Q3272053,https://www.wikidata.org/wiki/Q3272053
Davoud Abedinzadeh,https://en.wikipedia.org/wiki/Davoud_Abedinzadeh,Q5242117,https://www.wikidata.org/wiki/Q5242117
Ahmad Afghan,https://en.wikipedia.org/wiki/Ahmad_Afghan,Q54114924,https://www.wikidata.org/wiki/Q54114924
Execution of Navid Afkari,https://en.wikipedia.org/wiki/Execution_of_Navid_Afkari,Q98931509,https://www.wikidata.org/wiki/Q98931509
Payam Ahmadi,https://en.wikipedia.org/wiki/Payam_Ahmadi,Q136337710,https://www.wikidata.org/wiki/Q136337710
Ezzatollah Akbari,https://en.wikipedia.org/wiki/Ezzatollah_Akbari,Q14927964,https://www.wikidata.org/wiki/Q14927964
Hashem Akbarian,https://en.wikipedia.org/wiki/Hashem_Akbarian,Q5678900,https://www.wikidata.org/wiki/Q5678900
Ali Akbarnejad,https://en.wikipedia.org/wiki/Ali_Akbarnejad,Q4724607,https://www.wikidata.org/wiki/Q4724607
Habibollah Akhlaghi,https://en.wikipedia.org/wiki/Habibollah_Akhlaghi,Q3375408,https://www.wikidata.org/wiki/Q3375408
Rahim Aliabadi,https://en.wikipedia.org/wiki/Rahim_Aliabadi,Q377761,https://www.wikidata.org/wiki/Q377761
Amir Aliakbari,https://en.wikipedia.org/wiki/Amir_Aliakbari,Q471964,https://www.wikidata.org/wiki/Q471964
Mehdi Aliyari,https://en.wikipedia.org/wiki/Mehdi_Aliyari,Q18227911,https://www.wikidata.org/wiki/Q18227911
Farshad Alizadeh,https://en.wikipedia.org/wiki/Farshad_Alizadeh,Q5436400,https://www.wikidata.org/wiki/Q5436400
Firouz Alizadeh,https://en.wikipedia.org/wiki/Firouz_Alizadeh,Q5452156,https://www.wikidata.org/wiki/Q5452156
Jafar Alizadeh,https://en.wikipedia.org/wiki/Jafar_Alizadeh,Q16159531,https://www.wikidata.org/wiki/Q16159531
Nasser Alizadeh,https://en.wikipedia.org/wiki/Nasser_Alizadeh,Q106527066,https://www.wikidata.org/wiki/Q106527066
Ehsan Amini,https://en.wikipedia.org/wiki/Ehsan_Amini,Q16147469,https://www.wikidata.org/wiki/Q16147469
Erfan Amiri,https://en.wikipedia.org/wiki/Erfan_Amiri,Q16160008,https://www.wikidata.org/wiki/Q16160008
Jasem Amiri,https://en.wikipedia.org/wiki/Jasem_Amiri,Q5764551,https://www.wikidata.org/wiki/Q5764551
Makwan Amirkhani,https://en.wikipedia.org/wiki/Makwan_Amirkhani,Q18680591,https://www.wikidata.org/wiki/Q18680591
Rahman Amouzad,https://en.wikipedia.org/wiki/Rahman_Amouzad,Q104213830,https://www.wikidata.org/wiki/Q104213830
Reza Andouz,https://en.wikipedia.org/wiki/Reza_Andouz,Q15641088,https://www.wikidata.org/wiki/Q15641088
Abolfazl Anvari,https://en.wikipedia.org/wiki/Abolfazl_Anvari,Q30851784,https://www.wikidata.org/wiki/Q30851784
Ali Ashkani,https://en.wikipedia.org/wiki/Ali_Ashkani,Q5952253,https://www.wikidata.org/wiki/Q5952253
Reza Atri,https://en.wikipedia.org/wiki/Reza_Atri,Q21529961,https://www.wikidata.org/wiki/Q21529961
Amir Ali Azarpira,https://en.wikipedia.org/wiki/Amir_Ali_Azarpira,Q109509264,https://www.wikidata.org/wiki/Q109509264
Mohammad Mobin Azimi,https://en.wikipedia.org/wiki/Mohammad_Mobin_Azimi,Q133699167,https://www.wikidata.org/wiki/Q133699167
Bashir Babajanzadeh,https://en.wikipedia.org/wiki/Bashir_Babajanzadeh,Q809976,https://www.wikidata.org/wiki/Q809976
Hassan Babak,https://en.wikipedia.org/wiki/Hassan_Babak,Q5753697,https://www.wikidata.org/wiki/Q5753697
Shahin Badaghi,https://en.wikipedia.org/wiki/Shahin_Badaghi,Q133573163,https://www.wikidata.org/wiki/Q133573163
Mehdi Bali,https://en.wikipedia.org/wiki/Mehdi_Bali,Q106527124,https://www.wikidata.org/wiki/Q106527124
Mohammad Bana,https://en.wikipedia.org/wiki/Mohammad_Bana,Q6891885,https://www.wikidata.org/wiki/Q6891885
Ali Banihashemi,https://en.wikipedia.org/wiki/Ali_Banihashemi,Q25424266,https://www.wikidata.org/wiki/Q25424266
Mansour Barzegar,https://en.wikipedia.org/wiki/Mansour_Barzegar,Q377311,https://www.wikidata.org/wiki/Q377311
Sajjad Barzi,https://en.wikipedia.org/wiki/Sajjad_Barzi,Q17182972,https://www.wikidata.org/wiki/Q17182972
Mohammad Bazmavar,https://en.wikipedia.org/wiki/Mohammad_Bazmavar,Q16165458,https://www.wikidata.org/wiki/Q16165458
Ali Asghar Bazri,https://en.wikipedia.org/wiki/Ali_Asghar_Bazri,Q4075320,https://www.wikidata.org/wiki/Q4075320
