Name,Wikipedia_Link
Pardis Pourabedini,https://en.wikipedia.org/wiki/Pardis_Pourabedini
Pouran (singer),https://en.wikipedia.org/wiki/Pouran_%28singer%29
Soraya Qasemi,https://en.wikipedia.org/wiki/Soraya_Qasemi
Shabnam Qolikhani,https://en.wikipedia.org/wiki/Shabnam_Qolikhani
Bahareh Rahnama,https://en.wikipedia.org/wiki/Bahareh_Rahnama
Leyli Rashidi,https://en.wikipedia.org/wiki/Leyli_Rashidi
Fahimeh Rastkar,https://en.wikipedia.org/wiki/Fahimeh_Rastkar
Atefeh Razavi,https://en.wikipedia.org/wiki/Atefeh_Razavi
Katayoun Riahi,https://en.wikipedia.org/wiki/Katayoun_Riahi
Shahla Riahi,https://en.wikipedia.org/wiki/Shahla_Riahi
Homa Rousta,https://en.wikipedia.org/wiki/Homa_Rousta
Sadaf Asgari,https://en.wikipedia.org/wiki/Sadaf_Asgari
Mina Sadati,https://en.wikipedia.org/wiki/Mina_Sadati
Sahra Asadollahi,https://en.wikipedia.org/wiki/Sahra_Asadollahi
Golchehreh Sajadiye,https://en.wikipedia.org/wiki/Golchehreh_Sajadiye
Parastoo Salehi,https://en.wikipedia.org/wiki/Parastoo_Salehi
Azadeh Samadi,https://en.wikipedia.org/wiki/Azadeh_Samadi
Roohangiz Saminejad,https://en.wikipedia.org/wiki/Roohangiz_Saminejad
Samiyeh Lak,https://en.wikipedia.org/wiki/Samiyeh_Lak
Mahtab Servati,https://en.wikipedia.org/wiki/Mahtab_Servati
Shabnam Ghorbani,https://en.wikipedia.org/wiki/Shabnam_Ghorbani
Elnaz Shakerdoost,https://en.wikipedia.org/wiki/Elnaz_Shakerdoost
Ghazal Shakeri,https://en.wikipedia.org/wiki/Ghazal_Shakeri
Jeyran Sharif,https://en.wikipedia.org/wiki/Jeyran_Sharif
Minoo Sharifi,https://en.wikipedia.org/wiki/Minoo_Sharifi
Mehraveh Sharifinia,https://en.wikipedia.org/wiki/Mehraveh_Sharifinia
Annik Shefrazian,https://en.wikipedia.org/wiki/Annik_Shefrazian
Jamileh Sheykhi,https://en.wikipedia.org/wiki/Jamileh_Sheykhi
Azar Hekmat Shoar,https://en.wikipedia.org/wiki/Azar_Hekmat_Shoar
Shohreh (singer),https://en.wikipedia.org/wiki/Shohreh_%28singer%29
