Name,Wikipedia_Link
Nazanin Afshin-Jam,https://en.wikipedia.org/wiki/Nazanin_Afshin-Jam
Parastoo Ahmadi,https://en.wikipedia.org/wiki/Parastoo_Ahmadi
Masih Alinejad,https://en.wikipedia.org/wiki/Masih_Alinejad
Asieh Amini,https://en.wikipedia.org/wiki/Asieh_Amini
Yasaman Aryani,https://en.wikipedia.org/wiki/Yasaman_Aryani
Gelareh Bagherzadeh,https://en.wikipedia.org/wiki/Gelareh_Bagherzadeh
Farahnaz Bahrami,https://en.wikipedia.org/wiki/Farahnaz_Bahrami
Niloufar Bayani,https://en.wikipedia.org/wiki/Niloufar_Bayani
Atena Daemi,https://en.wikipedia.org/wiki/Atena_Daemi
Ana Diamond,https://en.wikipedia.org/wiki/Ana_Diamond
Mehrangiz Dowlatshahi,https://en.wikipedia.org/wiki/Mehrangiz_Dowlatshahi
Shirin Ebadi,https://en.wikipedia.org/wiki/Shirin_Ebadi
Elahe Ejbari,https://en.wikipedia.org/wiki/Elahe_Ejbari
Gohar Eshghi,https://en.wikipedia.org/wiki/Gohar_Eshghi
Zahra Eshraghi,https://en.wikipedia.org/wiki/Zahra_Eshraghi
Atena Farghadani,https://en.wikipedia.org/wiki/Atena_Farghadani
Maryam Farman Farmaian,https://en.wikipedia.org/wiki/Maryam_Farman_Farmaian
Kiana Firouz,https://en.wikipedia.org/wiki/Kiana_Firouz
Parvaneh Forouhar,https://en.wikipedia.org/wiki/Parvaneh_Forouhar
Ghoncheh Ghavami,https://en.wikipedia.org/wiki/Ghoncheh_Ghavami
Motahereh Gounei,https://en.wikipedia.org/wiki/Motahereh_Gounei
Neda Hassani,https://en.wikipedia.org/wiki/Neda_Hassani
Bahareh Hedayat,https://en.wikipedia.org/wiki/Bahareh_Hedayat
Shamsi Hekmat,https://en.wikipedia.org/wiki/Shamsi_Hekmat
Iranian Complainant Mothers,https://en.wikipedia.org/wiki/Iranian_Complainant_Mothers
Faezeh Jalali,https://en.wikipedia.org/wiki/Faezeh_Jalali
Azam Jangravi,https://en.wikipedia.org/wiki/Azam_Jangravi
Sheema Kalbasi,https://en.wikipedia.org/wiki/Sheema_Kalbasi
Shokufeh Kavani,https://en.wikipedia.org/wiki/Shokufeh_Kavani
Simin Keramati,https://en.wikipedia.org/wiki/Simin_Keramati
Mandana Khazraei,https://en.wikipedia.org/wiki/Mandana_Khazraei
Azar Majedi,https://en.wikipedia.org/wiki/Azar_Majedi
Nazila Maroufian,https://en.wikipedia.org/wiki/Nazila_Maroufian
Yassamine Mather,https://en.wikipedia.org/wiki/Yassamine_Mather
Lily Mazahery,https://en.wikipedia.org/wiki/Lily_Mazahery
Parvaneh Milani,https://en.wikipedia.org/wiki/Parvaneh_Milani
Elham Modaressi,https://en.wikipedia.org/wiki/Elham_Modaressi
Narges Mohammadi,https://en.wikipedia.org/wiki/Narges_Mohammadi
Effat Moridi,https://en.wikipedia.org/wiki/Effat_Moridi
Neda Moridpour,https://en.wikipedia.org/wiki/Neda_Moridpour
Mothers of Khavaran,https://en.wikipedia.org/wiki/Mothers_of_Khavaran
Negar Mottahedeh,https://en.wikipedia.org/wiki/Negar_Mottahedeh
Mourning Mothers,https://en.wikipedia.org/wiki/Mourning_Mothers
Vida Movahed,https://en.wikipedia.org/wiki/Vida_Movahed
Atefeh Nabavi,https://en.wikipedia.org/wiki/Atefeh_Nabavi
Mehrnoush Najafi Ragheb,https://en.wikipedia.org/wiki/Mehrnoush_Najafi_Ragheb
Diana Nammi,https://en.wikipedia.org/wiki/Diana_Nammi
Farrokhroo Parsa,https://en.wikipedia.org/wiki/Farrokhroo_Parsa
Sepideh Qolian,https://en.wikipedia.org/wiki/Sepideh_Qolian
Raheleh Rahemipour,https://en.wikipedia.org/wiki/Raheleh_Rahemipour
Rayehe Mozafarian,https://en.wikipedia.org/wiki/Rayehe_Mozafarian
Darya Safai,https://en.wikipedia.org/wiki/Darya_Safai
Ronak Safazadeh,https://en.wikipedia.org/wiki/Ronak_Safazadeh
Salome MC,https://en.wikipedia.org/wiki/Salome_MC
Hila Sedighi,https://en.wikipedia.org/wiki/Hila_Sedighi
Fatemeh Sepehri,https://en.wikipedia.org/wiki/Fatemeh_Sepehri
Soraya Serajeddini,https://en.wikipedia.org/wiki/Soraya_Serajeddini
Maryam Shafipour,https://en.wikipedia.org/wiki/Maryam_Shafipour
Shaparak Shajarizadeh,https://en.wikipedia.org/wiki/Shaparak_Shajarizadeh
Somayeh Tohidlou,https://en.wikipedia.org/wiki/Somayeh_Tohidlou
Lobat Vala,https://en.wikipedia.org/wiki/Lobat_Vala
Elham Youssefian,https://en.wikipedia.org/wiki/Elham_Youssefian
