tweet_id,created_at,text,likes,retweets,replies
2004946518172905638,Sat Dec 27 16:04:34 +0000 2025,"💠دیلین ایتیرن فردایسه وارلیق ائوین ایتیرر
یادگیری اصولی زبان مادری یک ضرورت است، نه انتخاب.
کارگاه آموزش زبان تورکی آذربایجانی
۱۶ جلسه|همراه با گواهی پایان دوره
(در دانشگاه اردبیل)
ثبت نام رایگان از طریق تلگرام:
👉 @ocaq_admin 

#سیلسین‌لر_بیز_یئنه‌_یازاریق
#خطایی_مدنیت_اوجاغی https://t.co/2V67yB6Uqt",12,4,2
2003501597100253641,Tue Dec 23 16:22:58 +0000 2025,"RT @_iwftw: خطایی مدنیت اوجاغی- محقق اردبیل بیلیم یوردو
من تورکی باشاریرام نیه گره دیل کیلاسینایازیلام؟
+زبان مادری فقط صحبت کردن نیست؛اگرح…",0,12,0
2003490652823388296,Tue Dec 23 15:39:29 +0000 2025,"بوگونه گؤره💆🏻‍♀️💗
گؤزل تبریزیم🌱 https://t.co/GKLbNBc6Rz",85,0,5
2003060004736123365,Mon Dec 22 11:08:14 +0000 2025,"چیلله قارا باغلێ‌دێر
آلما نارا باغلێ‌دێر
کؤنلۆمۆزۆن شادلێغێ
دوْستا، یارا باغلێ‌دێر.
چیلله گئجه‌سی بوتون آزربایجان میللتینه قوتلو اولسون ❤️ https://t.co/wAlnPjROGS",31,0,1
2002697745849844007,Sun Dec 21 11:08:45 +0000 2025,"RT @ShahAbbs83: درآینده نزدیک برای «رفتن به تبریز» و آزربایجان جنوبی تقاضای ویزا خواهید کرد ؛)

#فارسیستان
#آزربایجان_جنوبی https://t.co/Px…",0,10,0
2002694622523654282,Sun Dec 21 10:56:20 +0000 2025,"RT @Birturk___: فرقی ندارد خود را تورک بدانید آذری‌ و یا ایرانی ، آنها شما را چون خر خواهند نگریست.
 هویتت را لگدمال می‌کنند ، زبانت را می‌…",0,52,0
2002694010411114947,Sun Dec 21 10:53:54 +0000 2025,RT @tohid__javadi: تورک مورد علاقه فارس: بیگانه از خود، نوکر حلقه به گوش و متنفر از وطن خود.,0,22,0
2002031477706375205,Fri Dec 19 15:01:14 +0000 2025,دده اوتوزسا٬ تاوانین اوشاغی وئرر!,34,0,0
2001697064355246325,Thu Dec 18 16:52:24 +0000 2025,من مقصدی اوجور وردغمنان ایشیم یوخ٬ اسنپ نه اوموده قبول ائلیب؟ https://t.co/9LMcUEPYXA,46,0,6
2001654332727402768,Thu Dec 18 14:02:36 +0000 2025,▫️آرتیق، نه خوشبختم، نه ده بدبخت. هر شئی کئچیب گئدیر.‌.. https://t.co/1XIGrqvzo4,94,0,2
1999841634276589644,Sat Dec 13 13:59:35 +0000 2025,حنا دان زاتدان🫣❤️ https://t.co/pZd3IqPr4C,79,0,7
1999528223336431878,Fri Dec 12 17:14:12 +0000 2025,کؤر اوغلو دا بیلدی گره سئوگیلی‌سینه گول آلا سیز یوخ. https://t.co/Dl2c0sg7JU,110,1,7
1999473884693958674,Fri Dec 12 13:38:17 +0000 2025,"آزادلیق اوغروندا قانیم توکولسه
مزاریم اوسته یولار چکیلسه 
ساچلاریم آغارسا بئلیم بوکولسه
دوشمنه باش اییب سجده قیلمارام٬
""کوراوغلو تاماشاسی https://t.co/ylenwSlFk2",259,7,5
1997380101399331226,Sat Dec 06 18:58:20 +0000 2025,"ولی من همکاری نمیکنم. اگر مجبور به همکاری شوم آن وقت خودم را می کشم.
هانا آرنت",16,0,0
1996273668037443972,Wed Dec 03 17:41:46 +0000 2025,"آذر آیی‌نین۱۲سی قانون اساسی گونو آدلانیب
بیر تورک عنوانین دا بو قانونون ۱۵ مینجی اصلی‌نین اصلاح و ایجرا اولونماسین ایستییرم.
""تورک دیلینده مدرسه٬ اولمالی‌دیر هرکسه‌‌",38,3,3
1995887437558808987,Tue Dec 02 16:07:01 +0000 2025,"خطایی مدنیت اوجاغی- محقق اردبیل بیلیم یوردو
من تورکی باشاریرام نیه گره دیل کیلاسینایازیلام؟
+زبان مادری فقط صحبت کردن نیست؛اگرحرف بزنیم و نتوانیم بنویسیم٬ به مرورزمان تاریخ،داستان‌هاو دانسته‌های مااز بین می‌رود.
نوشتن و خواندن باعث میشودزبان مابرای نسل‌های بعد زنده و سالم بماند. https://t.co/SI0x0Yodmv",74,12,5
1994836468687409444,Sat Nov 29 18:30:51 +0000 2025,بس کن ترختورعلی https://t.co/PTLZcx8Krl,43,0,0
1994824354912506214,Sat Nov 29 17:42:42 +0000 2025,"هئچ بیر شئی بیلمیریک-
بونو آنلاماق اوچون، چوخ اوخومالیییق.... https://t.co/g7WBA9rylA",34,0,1
