tweet_id,created_at,text,likes,retweets,replies
2005413709817184662,Sun Dec 28 23:01:01 +0000 2025,"RT @saaayehaaa: زیست مسالمت‌آمیز با گیوتین
مجموعه‌شعری از #عباس_اصغرپور
دانلود رایگان از سایه‌ها:

https://t.co/4Jkes6pdbN https://t.co/TXr…",0,2,0
2005413348930990362,Sun Dec 28 22:59:35 +0000 2025,افراط در تقابل جنسیتی«چه مرد و چه زن» نشانه‌ی آگاهی نیست؛ نشانه‌ی فقر هویتی است. اگر جنسیت‌ها جابه‌جا می‌شدند، همچنان در موضع دشمنی می‌ایستادند، آنچه برایشان اهمیت دارد «دفاع از خود» نیست، دفاع از برچسب جنسیت است. در این نگاه، انسان حذف می‌شود و جای آن را ایدئولوژیِ بدن می‌گیرد.,0,0,0
1964669283008651672,Sun Sep 07 12:37:13 +0000 2025,"RT @mohammadreza443: دنیای ما همیشه شبی باز است 
دنیای ما ترانه و آواز است 
دنیای ما امید به پرواز است 
دنیای ما به کار نمی‌آید 

#عباس_اصغ…",0,8,0
1953153145200349541,Wed Aug 06 17:56:12 +0000 2025,RT @AtefeAsadi94: مجموعه‌شعر #زیست_مسالمت_آمیز_با_گیوتین اثر #عباس_اصغرپور منتشر شد. نسخه‌ی پی‌دی‌اف کتاب برای دانلود رایگان قرار داده شده.…,0,6,0
1953152418000277943,Wed Aug 06 17:53:18 +0000 2025,"RT @mohammadreza443: الکلِ تو کلمه‌س!
مستِ بویِ کاغذی

تو زیادی از سرِ
این جهانِ عوضی...

#عاطفه_اسدی https://t.co/6b7NX95Ed2",0,6,0
1953151875752313347,Wed Aug 06 17:51:09 +0000 2025,"RT @mohammadreza443: یه کلیسا واسه مسیحی‌ها
تَبتی واسه‌ی یه بودایی
توو سحرها و لحظه‌ی افطار
مستتم! روزه‌ی شرابم باش

تو شبیه یه زلزله هستی…",0,3,0
1923035018449822066,Thu May 15 15:17:31 +0000 2025,"RT @AtefeAsadi94: هر شاعری یک در برای قبل و آینده‌ست
و فارسی در شعرهای #فردوسی زنده‌ست
#عباس_اصغرپور",0,1,0
1912232001966399906,Tue Apr 15 19:50:11 +0000 2025,"انسان از چیزی که بسیار دوست می‌دارد خود را جدا می‌سازد!
در اوج خواستن نمی‌خواهد، در اوج تمنا نمی‌خواهد
دوست دارد اما در عین حال، می‌خواهد که متنفر باشد!
همواره به یاد می‌آورد که نمی‌خواهد فراموش کند
انسان از آن چیزی که بسیار دوست می‌دارد خود را جدا می‌سازد.
#هامون
#داریوش_مهرجویی",3,0,0
1905894912991674846,Sat Mar 29 08:08:51 +0000 2025,"RT @mohammadreza443: @hamide_zar73283 @mahtab_shoja تو همونی که زیر سقف خیال
خنده‌هامو بهش بدهکارم
سرمو روی شونه‌های #شب
پیش تو شاعرانه می‌…",0,1,0
1897630980661240024,Thu Mar 06 12:50:56 +0000 2025,"شاعرانه‌ست برق توو چشمات
تا که به این همه بگی «هرگز»
وسط خنده‌های این مردم
شاعرانه‌ست جدول قرمز!

توو جهانی تو خوب موندی که
دل‌خوشی‌مون فقط ترانه شده
من بدم اومده از این دنیا
رقص شلاق شاعرانه شده!

#عباس_اصغرپور
#مهدی_یراحی 💔",8,2,0
1894861145627935135,Wed Feb 26 21:24:36 +0000 2025,"مرتضی: قرار ما این بود، تو قول دادی.
مینا: قرار چیه؟ وضع عوض شده!
مرتضی: قرار اون چیزیه که اگه وضعم عوض شد پاش وایسی!

کنعان 🎬 
#مانی_حقیقی",2,0,0
1891563874639393011,Mon Feb 17 19:02:25 +0000 2025,"RT @benyaminabasi77: مثل برگ برنده‌ای واسه‌م
وقتی از این همه بدی سیرم
وسط عابرای این دنیا
من همه‌ش به عکس‌های تو خیره‌م
مطمئنم که آخر قصه…",0,2,0
1890869425672200276,Sat Feb 15 21:02:56 +0000 2025,"همه از هم فاصله داریم عباس!
ما نسل بدبختی هستیم. دستمان به مقصر اصلی نمی‌رسد، از همدیگر انتقام می‌گیریم.

کتاب: تماما مخصوص
اثر: #عباس_معروفی",4,0,0
1890719307497083175,Sat Feb 15 11:06:25 +0000 2025,"من بودم و کنجی و کتابی و رفیقی
غم را که فرستاد و بلا را که خبر ‌کرد؟

سیداشرف حسن غزنوی",7,1,0
1887963940031971741,Fri Feb 07 20:37:34 +0000 2025,"باید که اعتماد کنم یا نه؟!
این بوسه واقعی‌ست؟!
نمی‌دانم!
از هرچه هست و بود، پُر از خشمم
از هرچه بود و هست پشیمانم
در من شکسته کسته شکسته ته...
پس قطعه قطعه قطعه بچسبانم

#مهدی_موسوی",17,2,0
1887408237827531093,Thu Feb 06 07:49:24 +0000 2025,"#امید_روزبه خیلی ترانه‌سرای خوش‌شانسی‌ست. 
اگر مخاطب جدی ترانه باشید متوجه می‌شوید که در بهترین حالت ترانه‌‌ای که از او با صدای #محسن_چاوشی اجرا می‌شود متوسط است و صدای عالی چاووشی‌ست که آن را ماندگار می‌کند.

البته شنوده‌‌ی عادی هم تفاوت ترانه او و ترانه‌ی #حسین_صفا را می‌فهمد.",7,0,0
1886717036174221593,Tue Feb 04 10:02:49 +0000 2025,"کوه‌ها با همند و تنهایند 
همچو ما، با همانِ تنهایان...

#احمد_شاملو",4,0,0
1884739890660921633,Wed Jan 29 23:06:21 +0000 2025,"من از دیارِ حبیبم نه از بِلاد غریب
مُهَیمنا به رفیقانِ خود رسان بازم

#حافظ",5,0,0
1875508000817082462,Sat Jan 04 11:42:07 +0000 2025,"ما تشنه‌ایم در 
عشقِ همیشه مست
دلتنگ هر که نیست 
دلتنگ هر که هست...

#عباس_اصغرپور",5,1,0
1873818311508844696,Mon Dec 30 19:47:53 +0000 2024,"وای که چقدر دشمن داری خداا، دوستاتم که ماییم. یه مشت عاجز علیل ناقص‌عقل که در حق‌شون دشمنی کردی!

سوته دلان 🎬
#علی_حاتمی",3,0,0
2005413709817184662,Sun Dec 28 23:01:01 +0000 2025,"RT @saaayehaaa: زیست مسالمت‌آمیز با گیوتین
مجموعه‌شعری از #عباس_اصغرپور
دانلود رایگان از سایه‌ها:

https://t.co/4Jkes6pdbN https://t.co/TXr…",0,2,0
2005413348930990362,Sun Dec 28 22:59:35 +0000 2025,افراط در تقابل جنسیتی«چه مرد و چه زن» نشانه‌ی آگاهی نیست؛ نشانه‌ی فقر هویتی است. اگر جنسیت‌ها جابه‌جا می‌شدند، همچنان در موضع دشمنی می‌ایستادند، آنچه برایشان اهمیت دارد «دفاع از خود» نیست، دفاع از برچسب جنسیت است. در این نگاه، انسان حذف می‌شود و جای آن را ایدئولوژیِ بدن می‌گیرد.,0,0,0
1964669283008651672,Sun Sep 07 12:37:13 +0000 2025,"RT @mohammadreza443: دنیای ما همیشه شبی باز است 
دنیای ما ترانه و آواز است 
دنیای ما امید به پرواز است 
دنیای ما به کار نمی‌آید 

#عباس_اصغ…",0,8,0
1953153145200349541,Wed Aug 06 17:56:12 +0000 2025,RT @AtefeAsadi94: مجموعه‌شعر #زیست_مسالمت_آمیز_با_گیوتین اثر #عباس_اصغرپور منتشر شد. نسخه‌ی پی‌دی‌اف کتاب برای دانلود رایگان قرار داده شده.…,0,6,0
1953152418000277943,Wed Aug 06 17:53:18 +0000 2025,"RT @mohammadreza443: الکلِ تو کلمه‌س!
مستِ بویِ کاغذی

تو زیادی از سرِ
این جهانِ عوضی...

#عاطفه_اسدی https://t.co/6b7NX95Ed2",0,6,0
1953151875752313347,Wed Aug 06 17:51:09 +0000 2025,"RT @mohammadreza443: یه کلیسا واسه مسیحی‌ها
تَبتی واسه‌ی یه بودایی
توو سحرها و لحظه‌ی افطار
مستتم! روزه‌ی شرابم باش

تو شبیه یه زلزله هستی…",0,3,0
1923035018449822066,Thu May 15 15:17:31 +0000 2025,"RT @AtefeAsadi94: هر شاعری یک در برای قبل و آینده‌ست
و فارسی در شعرهای #فردوسی زنده‌ست
#عباس_اصغرپور",0,1,0
1912232001966399906,Tue Apr 15 19:50:11 +0000 2025,"انسان از چیزی که بسیار دوست می‌دارد خود را جدا می‌سازد!
در اوج خواستن نمی‌خواهد، در اوج تمنا نمی‌خواهد
دوست دارد اما در عین حال، می‌خواهد که متنفر باشد!
همواره به یاد می‌آورد که نمی‌خواهد فراموش کند
انسان از آن چیزی که بسیار دوست می‌دارد خود را جدا می‌سازد.
#هامون
#داریوش_مهرجویی",3,0,0
1905894912991674846,Sat Mar 29 08:08:51 +0000 2025,"RT @mohammadreza443: @hamide_zar73283 @mahtab_shoja تو همونی که زیر سقف خیال
خنده‌هامو بهش بدهکارم
سرمو روی شونه‌های #شب
پیش تو شاعرانه می‌…",0,1,0
1897630980661240024,Thu Mar 06 12:50:56 +0000 2025,"شاعرانه‌ست برق توو چشمات
تا که به این همه بگی «هرگز»
وسط خنده‌های این مردم
شاعرانه‌ست جدول قرمز!

توو جهانی تو خوب موندی که
دل‌خوشی‌مون فقط ترانه شده
من بدم اومده از این دنیا
رقص شلاق شاعرانه شده!

#عباس_اصغرپور
#مهدی_یراحی 💔",8,2,0
1894861145627935135,Wed Feb 26 21:24:36 +0000 2025,"مرتضی: قرار ما این بود، تو قول دادی.
مینا: قرار چیه؟ وضع عوض شده!
مرتضی: قرار اون چیزیه که اگه وضعم عوض شد پاش وایسی!

کنعان 🎬 
#مانی_حقیقی",2,0,0
1891563874639393011,Mon Feb 17 19:02:25 +0000 2025,"RT @benyaminabasi77: مثل برگ برنده‌ای واسه‌م
وقتی از این همه بدی سیرم
وسط عابرای این دنیا
من همه‌ش به عکس‌های تو خیره‌م
مطمئنم که آخر قصه…",0,2,0
1890869425672200276,Sat Feb 15 21:02:56 +0000 2025,"همه از هم فاصله داریم عباس!
ما نسل بدبختی هستیم. دستمان به مقصر اصلی نمی‌رسد، از همدیگر انتقام می‌گیریم.

کتاب: تماما مخصوص
اثر: #عباس_معروفی",4,0,0
1890719307497083175,Sat Feb 15 11:06:25 +0000 2025,"من بودم و کنجی و کتابی و رفیقی
غم را که فرستاد و بلا را که خبر ‌کرد؟

سیداشرف حسن غزنوی",7,1,0
1887963940031971741,Fri Feb 07 20:37:34 +0000 2025,"باید که اعتماد کنم یا نه؟!
این بوسه واقعی‌ست؟!
نمی‌دانم!
از هرچه هست و بود، پُر از خشمم
از هرچه بود و هست پشیمانم
در من شکسته کسته شکسته ته...
پس قطعه قطعه قطعه بچسبانم

#مهدی_موسوی",17,2,0
1887408237827531093,Thu Feb 06 07:49:24 +0000 2025,"#امید_روزبه خیلی ترانه‌سرای خوش‌شانسی‌ست. 
اگر مخاطب جدی ترانه باشید متوجه می‌شوید که در بهترین حالت ترانه‌‌ای که از او با صدای #محسن_چاوشی اجرا می‌شود متوسط است و صدای عالی چاووشی‌ست که آن را ماندگار می‌کند.

البته شنوده‌‌ی عادی هم تفاوت ترانه او و ترانه‌ی #حسین_صفا را می‌فهمد.",7,0,0
1886717036174221593,Tue Feb 04 10:02:49 +0000 2025,"کوه‌ها با همند و تنهایند 
همچو ما، با همانِ تنهایان...

#احمد_شاملو",4,0,0
1884739890660921633,Wed Jan 29 23:06:21 +0000 2025,"من از دیارِ حبیبم نه از بِلاد غریب
مُهَیمنا به رفیقانِ خود رسان بازم

#حافظ",5,0,0
1875508000817082462,Sat Jan 04 11:42:07 +0000 2025,"ما تشنه‌ایم در 
عشقِ همیشه مست
دلتنگ هر که نیست 
دلتنگ هر که هست...

#عباس_اصغرپور",5,1,0
1873818311508844696,Mon Dec 30 19:47:53 +0000 2024,"وای که چقدر دشمن داری خداا، دوستاتم که ماییم. یه مشت عاجز علیل ناقص‌عقل که در حق‌شون دشمنی کردی!

سوته دلان 🎬
#علی_حاتمی",3,0,0
