tweet_id,created_at,text,likes,retweets,replies
1977120427345338680,Sat Oct 11 21:13:37 +0000 2025,"خبرای قبولی دانشگاهو میبینم خر ذووققق میشممم🥹😭
ینی میشه دو سال دیگه منم بگم بالاخره همونی که میخواستم شد؟؟😂💔😔",0,0,0
1948441568316457380,Thu Jul 24 17:54:04 +0000 2025,هی @grok این ۲۶ نفری که دنبالم میکنن خیلی خوبن مگه نه😂😔 یه جمله بهشون بگو,1,0,2
1948441222198014458,Thu Jul 24 17:52:42 +0000 2025,این ۲۶ نفر دقیقا براچی دنبالم میکنن🤣,0,0,0
1815360937156649050,Mon Jul 22 12:19:09 +0000 2024,ولی این سکانس:))))) https://t.co/CCaOlQ7oiw,1,0,0
1815068121239105764,Sun Jul 21 16:55:37 +0000 2024,"RT @HaiderRegion: فالورت کمه؟
قدمت روچشمام منشن بذار هم فالو میکنم هم توییتاتو ریت میزنم 🤍🫂",0,53,0
1815055279400120524,Sun Jul 21 16:04:35 +0000 2024,منشن نمیزارین ذوق کنم؟😂🫠,3,0,2
1815053380298932631,Sun Jul 21 15:57:02 +0000 2024,"اونایی که قطب شمال میبینن
سامان یا همایون؟ https://t.co/gCcfWJmyuO",1,0,0
1814705456004390975,Sat Jul 20 16:54:30 +0000 2024,چرا همه چی انقد زود داره میگذره..؟🚶🏻‍♀️,2,0,1
1813667154757373973,Wed Jul 17 20:08:40 +0000 2024,"دمتون گرم آقای مطیعی🤌🏻🙂
@meysammotiee1 https://t.co/xPjqbUfsUG",5,0,0
1793258496588136935,Wed May 22 12:31:57 +0000 2024,"به شاعر بگویید شعرش را عوض کند
این بار شهدا را از مدعیان صف اول چیدند..:)💔
#شهید_جمهور 
#شهید_رییسی 
#خادم‌_الرضا https://t.co/4uCcQN7ryp",4,0,0
1792946807162474878,Tue May 21 15:53:24 +0000 2024,"RT @Moztareb_1: ما رجایی را شنیدیم و رئیسی را دیدیم...
شهادتت مبارک https://t.co/RU1unYc7qq",0,1380,0
1792940712398651581,Tue May 21 15:29:11 +0000 2024,RT @Moztareb_1: من فقط میگم اون قد رعنا و پیکر رشید و این تابوت؟! سلام بر قاسم بن الحسن... https://t.co/ASuldNy450,0,94,0
1792520429745353036,Mon May 20 11:39:08 +0000 2024,"ای وطن! خون تو از اروند می آید مگر؟!

#شهید‌جمهور https://t.co/y6Rg1ifHAy",2,0,0
1792463217530167306,Mon May 20 07:51:48 +0000 2024,"RT @seyyedoona: خادم ملت، رئیس همه‌ی جمهور، سید محرومان
ابراهیم بت‌شکن، همه‌ش قشنگ بود...
ولی از الان به بعد تو رو با یه کلمه
به یاد میاریم…",0,110,0
1792462243889827906,Mon May 20 07:47:55 +0000 2024,این قاب هم تکمیل شد:)💔 https://t.co/ADepT9lkfb,1,0,0
1792462040222794230,Mon May 20 07:47:07 +0000 2024,یاد زمانی که حاج قاسم شهید شده بود افتادم:)💔,2,0,0
1792461873897771467,Mon May 20 07:46:27 +0000 2024,https://t.co/rNVjALLUNT,1,0,0
1789624228666654802,Sun May 12 11:50:40 +0000 2024,"RT @zhrahastm: اگه میتونی با خودِ بچگیت در حد "" یه جمله "" حرف بزنی، بهش چی میگفتی؟",0,4,0
