tweet_id,created_at,text,likes,retweets,replies
1939218604479652178,Sun Jun 29 07:05:18 +0000 2025,"RT @UYI_fa: رهبری که می‌خواست نماد شجاعت باشد، امروز تنها سمبل کثافت و حقارتی‌ست که بر شانه‌های یک ملت سنگینی می‌کند.
#ج_ا_یعنی_جنگ
#نه_به_…",0,22,0
1938687844622438716,Fri Jun 27 19:56:15 +0000 2025,"RT @UYI_fa: ما ایستاده‌ایم؛ تا آخرین نبرد؛ 
چرا که تنها استمرار مبارزه است که می‌تواند تاریکی را واپس‌راند.
#ج_ا_یعنی_جنگ 
#زن‌_زندگی_آزادی…",0,13,0
1937955797138555250,Wed Jun 25 19:27:22 +0000 2025,RT @UYI_fa: فراموش نکنیم که جمهوری اسلامی همچون بیماری‌ست که فلج شده و در حالت کما به سر می‌برد؛ حتی در صورت بقای موقت، با تابستانی سخت و پ…,0,15,0
1937195756848361820,Mon Jun 23 17:07:14 +0000 2025,"RT @UYI_fa: نفس‌های آخر این دیکتاتوری با خروش ما مردم، از حرکت باز می‌ایستد.
#ج_ا_یعنی_جنگ 
#نه_به_جمهوری_اسلامی https://t.co/m8kvAqwpwE",0,32,0
1937105015904096546,Mon Jun 23 11:06:40 +0000 2025,"RT @UYI_fa: اگر امکانش و دارید به سمت #اوین حرکت کنید، شاید عزیزان ما نیاز کمک داشته باشند.
#زندان_اوین",0,12,0
1937105008505545207,Mon Jun 23 11:06:38 +0000 2025,"RT @UYI_fa: هموطن؛ دروازه‌های اوین، گشوده خواهد شد! 
برج‌های استبداد در هم شکسته و اکنون، زمان انقلاب فرا رسیده است. 
قرار ما؛ همین امروز،…",0,31,0
1937104994596950301,Mon Jun 23 11:06:35 +0000 2025,"RT @UYI_fa: جمهوری اسلامی یعنی جنگ، یعنی ویرانی،
یعنی نسلی که هنوز به دنیا نیومده، بدهکار گلوله‌ست،
یعنی خیابون‌هایی که بوی باروت می‌دن، نه…",0,10,0
1937104981548765488,Mon Jun 23 11:06:31 +0000 2025,"RT @UYI_fa: امروز آزادی در یک قدمی ماست،
گام آخر را با هم ""در خیابان"" برخواهیم داشت.
#اعتراضات_سراسری 
#نه_به_جمهوری_اسلامی",0,17,0
1935059376202776640,Tue Jun 17 19:38:01 +0000 2025,"RT @UYI_fa: دیکتاتور عذرخواهی نمی‌کند؛ سقوط می‌کند و حضور ما در خیابان، مشت آخر بر پایه‌های پوسیده‌ی این دیکتاتوری خواهد شد.
شمارش معکوس بر…",0,11,0
1935024628176412927,Tue Jun 17 17:19:57 +0000 2025,RT @UYI_fa: بحران مالی به مرحله‌ای بی‌سابقه رسیده؛ سیستم بانکی فلج شده و مردم در صف‌های طولانی برای برداشت اندک پول خود منتظرند. رژیم، بار…,0,4,0
1934937708461474227,Tue Jun 17 11:34:33 +0000 2025,"RT @UYI_fa: صدای خرد شدن استخوان‌های رژیم اسلامی به گوش می‌رسد؛ پایان کار رژیم را ما مردم ایران رقم خواهیم زد. 
آماده باشید.
#اعتراضات_سراس…",0,17,0
1934868247179845691,Tue Jun 17 06:58:32 +0000 2025,"RT @UYI_fa: بیاید با هم دفنش کنیم. 
#اعتراضات_سراسری 
#نه_به_جمهوری_اسلامی https://t.co/5LLstDygCH",0,50,0
1934558407240933846,Mon Jun 16 10:27:21 +0000 2025,"RT @UYI_fa: ثانیه‌ها به شماره افتاده‌اند، 
شمارش معکوس آغاز شده.
این بار نوبت ماست؛ برای انتقام، برای عدالت،
برای لبخند کیان، برای چشم‌های…",0,26,0
1934330846795718992,Sun Jun 15 19:23:06 +0000 2025,"RT @UYI_fa: تا وقتی آخوند در این سرزمین نفس می‌کشه، آزادی برای ما فقط یک رویاست و بیدار کردن این رویا وظیفه‌ی «تک‌تک» ماست.
#اعتراضات_سراسر…",0,15,0
1934309186596413785,Sun Jun 15 17:57:02 +0000 2025,"RT @UYI_fa: از امشب، هرشب ساعت ۹، فریاد آزادی سر می‌دهیم!

مردم شجاع ایران،
زمان آن رسیده که صدای اعتراض‌مان علیه ظلم آشکار جمهوری اسلامی،…",0,39,0
1933918165102149954,Sat Jun 14 16:03:15 +0000 2025,"RT @UYI_fa: “اگه اینترنت قطع شد، ما راه را بلدیم. تو خیابون همدیگر را پیدا می‌کنیم؛ جایی که صدامون هیچ‌وقت خاموش نمی‌شه.”
#اعتراضات_سراسری…",0,26,0
1933871548835709379,Sat Jun 14 12:58:01 +0000 2025,"RT @RackolNikouv: به #خیابان برمی‌گردیم،
خیلی زود برمی‌گردیم، #ما_ادامه_داریم .
#مهسا_امینی
#زن_زندگی_آزادی https://t.co/bf9GEqcoTl",0,11,0
1933595659271376927,Fri Jun 13 18:41:44 +0000 2025,"RT @UYI_fa: فصل انتقام رسید،
برای گریه‌ی شبانه‌ی مادرامون،
برای فریاد خفه‌شده‌ی پدرامون،
برای خـون بچه‌هامون…

این‌بار ما می‌نویسیم آخر قصه…",0,13,0
1932870861964431678,Wed Jun 11 18:41:39 +0000 2025,"RT @UYI_fa: یا با هم می‌ایستیم، یا تک تک می‌افتیم.
#مجاهد_کورکور
#نه_به_جمهوری_اسلامی https://t.co/gczmxiqbrX",0,19,0
1932870851654717772,Wed Jun 11 18:41:36 +0000 2025,"RT @UYI_fa: بی‌تفاوتی، شریک جرم جلاد است.
هر انسانی که اعدام می‌شود،
نه فقط قربانی حکومت،
که قربانی سکوت ماست…

«#مجاهد_کورکور  توسط جمهوری…",0,30,0
